"No","Categry","CategoryOfSequences_E","FXY1","Title_E","SubTitle_E","FXY2","ElementName_E","ExistingElementName_E","Note_E","Status"
516,"16","Synoptic feature sequences","D16004","(Turbulence)",,"B11031","Degree of turbulence","Degree of turbulence",,"Operational"
517,"16","Synoptic feature sequences","D16004","(Turbulence)",,"B08007","Dimensional significance","Dimensional significance (cancel)",,"Operational"
518,"16","Synoptic feature sequences","D16004","(Turbulence)",,"B08011","Meteorological feature","Meteorological feature (cancel/end of object)",,"Operational"
519,"16","Synoptic feature sequences","D16005","(Storm)",,"R08000","Delayed replication descriptor","Delayed replication of 8 descriptors",,"Operational"
520,"16","Synoptic feature sequences","D16005","(Storm)",,"B08005","Meteorological attribute significance","Meteorological attribute significance (storm centre)",,"Operational"
521,"16","Synoptic feature sequences","D16005","(Storm)",,"B08007","Dimensional significance","Dimensional significance (value for point)",,"Operational"
522,"16","Synoptic feature sequences","D16005","(Storm)",,"B05002","Latitude (coarse accuracy)","Latitude (coarse)",,"Operational"
523,"16","Synoptic feature sequences","D16005","(Storm)",,"B06002","Longitude (coarse accuracy)","Longitude (coarse)",,"Operational"
524,"16","Synoptic feature sequences","D16005","(Storm)",,"B01026","WMO storm name","WMO storm name (use ""UNKNOWN"" for a sandstorm)",,"Operational"
525,"16","Synoptic feature sequences","D16005","(Storm)",,"B19001","Type of synoptic feature","Synoptic features (value for type of storm)",,"Operational"
526,"16","Synoptic feature sequences","D16005","(Storm)",,"B08007","Dimensional significance","Dimensional significance (cancel)",,"Operational"
527,"16","Synoptic feature sequences","D16005","(Storm)",,"B08005","Meteorological attribute significance","Meteorological attribute significance (cancel/end of object)",,"Operational"
528,"16","Synoptic feature sequences","D16006","(Cloud)",,"R11000","Delayed replication descriptor","Delayed replication of 11 descriptors",,"Operational"
529,"16","Synoptic feature sequences","D16006","(Cloud)",,"B08011","Meteorological feature","Meteorological feature (value for cloud)",,"Operational"
530,"16","Synoptic feature sequences","D16006","(Cloud)",,"B08007","Dimensional significance","Dimensional significance (value for area)",,"Operational"
531,"16","Synoptic feature sequences","D16006","(Cloud)",,"B07002","Height or altitude","Flight level (altitude) (base of layer)",,"Operational"
532,"16","Synoptic feature sequences","D16006","(Cloud)",,"B07002","Height or altitude","Flight level (altitude) (top of layer)",,"Operational"
533,"16","Synoptic feature sequences","D16006","(Cloud)",,"R02000","Delayed replication descriptor","Delayed replication of 2 descriptors",,"Operational"
534,"16","Synoptic feature sequences","D16006","(Cloud)",,"B05002","Latitude (coarse accuracy)","Latitude (coarse)",,"Operational"
535,"16","Synoptic feature sequences","D16006","(Cloud)",,"B06002","Longitude (coarse accuracy)","Longitude (coarse)",,"Operational"
536,"16","Synoptic feature sequences","D16006","(Cloud)",,"B20011","Cloud amount","Cloud amount",,"Operational"
537,"16","Synoptic feature sequences","D16006","(Cloud)",,"B20012","Cloud type","Cloud type",,"Operational"
538,"16","Synoptic feature sequences","D16006","(Cloud)",,"B08007","Dimensional significance","Dimensional significance (cancel)",,"Operational"
539,"16","Synoptic feature sequences","D16006","(Cloud)",,"B08011","Meteorological feature","Meteorological feature (cancel/end of object)",,"Operational"
540,"16","Synoptic feature sequences","D16007","(Front)",,"R09000","Delayed replication descriptor","Delayed replication of 9 descriptors",,"Operational"
541,"16","Synoptic feature sequences","D16007","(Front)",,"B08011","Meteorological feature","Meteorological feature (value for type of front)",,"Operational"
542,"16","Synoptic feature sequences","D16007","(Front)",,"B08007","Dimensional significance","Dimensional significance (value for line)",,"Operational"
543,"16","Synoptic feature sequences","D16007","(Front)",,"R04000","Delayed replication descriptor","Delayed replication of 4 descriptors",,"Operational"
544,"16","Synoptic feature sequences","D16007","(Front)",,"B05002","Latitude (coarse accuracy)","Latitude (coarse)",,"Operational"
545,"16","Synoptic feature sequences","D16007","(Front)",,"B06002","Longitude (coarse accuracy)","Longitude (coarse)",,"Operational"
546,"16","Synoptic feature sequences","D16007","(Front)",,"B19005","Direction of motion of feature","Direction of feature",,"Operational"
547,"16","Synoptic feature sequences","D16007","(Front)",,"B19006","Speed of motion of feature","Speed of feature",,"Operational"
548,"16","Synoptic feature sequences","D16007","(Front)",,"B08007","Dimensional significance","Dimensional significance (cancel)",,"Operational"
549,"16","Synoptic feature sequences","D16007","(Front)",,"B08011","Meteorological feature","Meteorological feature (cancel/end of object)",,"Operational"
550,"16","Synoptic feature sequences","D16008","(Tropopause)",,"R10000","Delayed replication descriptor","Delayed replication of 10 descriptors",,"Operational"
551,"16","Synoptic feature sequences","D16008","(Tropopause)",,"B08001","Vertical sounding significance","Vertical significance (bit 3 set for tropopause)",,"Operational"
552,"16","Synoptic feature sequences","D16008","(Tropopause)",,"B08007","Dimensional significance","Dimensional significance (value for point)",,"Operational"
553,"16","Synoptic feature sequences","D16008","(Tropopause)",,"B08023","First-order statistics","Statistic (type of tropopause value)",,"Operational"
554,"16","Synoptic feature sequences","D16008","(Tropopause)",,"R03000","Delayed replication descriptor","Delayed replication of 3 descriptors",,"Operational"
555,"16","Synoptic feature sequences","D16008","(Tropopause)",,"B05002","Latitude (coarse accuracy)","Latitude (coarse)",,"Operational"
556,"16","Synoptic feature sequences","D16008","(Tropopause)",,"B06002","Longitude (coarse accuracy)","Longitude (coarse)",,"Operational"
557,"16","Synoptic feature sequences","D16008","(Tropopause)",,"B10002","Height","Height/altitude",,"Operational"
558,"16","Synoptic feature sequences","D16008","(Tropopause)",,"B08023","First-order statistics","Statistic (cancel)",,"Operational"
559,"16","Synoptic feature sequences","D16008","(Tropopause)",,"B08007","Dimensional significance","Dimensional significance (cancel)",,"Operational"
560,"16","Synoptic feature sequences","D16008","(Tropopause)",,"B08001","Vertical sounding significance","Vertical significance (cancel/end of object)",,"Operational"
561,"16","Synoptic feature sequences","D16009","(Airframe icing area)",,"R10000","Delayed replication descriptor","Delayed replication of 10 descriptors",,"Operational"
562,"16","Synoptic feature sequences","D16009","(Airframe icing area)",,"B08011","Meteorological feature","Meteorological feature (value for airframe icing)",,"Operational"
563,"16","Synoptic feature sequences","D16009","(Airframe icing area)",,"B08007","Dimensional significance","Dimensional significance (value for area)",,"Operational"
564,"16","Synoptic feature sequences","D16009","(Airframe icing area)",,"B07002","Height or altitude","Flight level (altitude) (base of layer)",,"Operational"
565,"16","Synoptic feature sequences","D16009","(Airframe icing area)",,"B07002","Height or altitude","Flight level (altitude) (top of layer)",,"Operational"
566,"16","Synoptic feature sequences","D16009","(Airframe icing area)",,"R02000","Delayed replication descriptor","Delayed replication of 2 descriptors",,"Operational"
567,"16","Synoptic feature sequences","D16009","(Airframe icing area)",,"B05002","Latitude (coarse accuracy)","Latitude (coarse)",,"Operational"
568,"16","Synoptic feature sequences","D16009","(Airframe icing area)",,"B06002","Longitude (coarse accuracy)","Longitude (coarse)",,"Operational"
569,"16","Synoptic feature sequences","D16009","(Airframe icing area)",,"B20041","Airframe icing","Airframe icing (type of airframe icing)",,"Operational"
570,"16","Synoptic feature sequences","D16009","(Airframe icing area)",,"B08007","Dimensional significance","Dimensional significance (cancel)",,"Operational"
571,"16","Synoptic feature sequences","D16009","(Airframe icing area)",,"B08011","Meteorological feature","Meteorological feature (cancel/end of object)",,"Operational"
572,"16","Synoptic feature sequences","D16010","(Name of feature)",,"R07000","Delayed replication descriptor","Delayed replication of 7 descriptors",,"Operational"
573,"16","Synoptic feature sequences","D16010","(Name of feature)",,"B08011","Meteorological feature","Meteorological feature",,"Operational"
574,"16","Synoptic feature sequences","D16010","(Name of feature)",,"B08007","Dimensional significance","Dimensional significance (value for point)",,"Operational"
575,"16","Synoptic feature sequences","D16010","(Name of feature)",,"B01022","Name of feature","Name of feature",,"Operational"
576,"16","Synoptic feature sequences","D16010","(Name of feature)",,"B05002","Latitude (coarse accuracy)","Latitude (coarse)",,"Operational"
577,"16","Synoptic feature sequences","D16010","(Name of feature)",,"B06002","Longitude (coarse accuracy)","Longitude (coarse)",,"Operational"
578,"16","Synoptic feature sequences","D16010","(Name of feature)",,"B08007","Dimensional significance","Dimensional significance (cancel)",,"Operational"
579,"16","Synoptic feature sequences","D16010","(Name of feature)",,"B08011","Meteorological feature","Meteorological feature (cancel/end of object)",,"Operational"
580,"16","Synoptic feature sequences","D16011","(Volcano erupting)",,"R16000","Delayed replication descriptor","Delayed replication of 16 descriptors",,"Operational"
581,"16","Synoptic feature sequences","D16011","(Volcano erupting)",,"B08011","Meteorological feature","Meteorological feature (value for special clouds)",,"Operational"
582,"16","Synoptic feature sequences","D16011","(Volcano erupting)",,"B01022","Name of feature","Name of feature (volcano name)",,"Operational"
583,"16","Synoptic feature sequences","D16011","(Volcano erupting)",,"B08007","Dimensional significance","Dimensional significance (value for point)",,"Operational"
584,"16","Synoptic feature sequences","D16011","(Volcano erupting)",,"R02000","Delayed replication descriptor","Delayed replication of 2 descriptors",,"Operational"
585,"16","Synoptic feature sequences","D16011","(Volcano erupting)",,"B05002","Latitude (coarse accuracy)","Latitude (coarse)",,"Operational"
586,"16","Synoptic feature sequences","D16011","(Volcano erupting)",,"B06002","Longitude (coarse accuracy)","Longitude (coarse)",,"Operational"
587,"16","Synoptic feature sequences","D16011","(Volcano erupting)",,"B08021","Time significance","Time significance (eruption starting time)",,"Operational"
588,"16","Synoptic feature sequences","D16011","(Volcano erupting)",,"B04001","Year","Year",,"Operational"
589,"16","Synoptic feature sequences","D16011","(Volcano erupting)",,"B04002","Month","Month",,"Operational"
590,"16","Synoptic feature sequences","D16011","(Volcano erupting)",,"B04003","Day","Day",,"Operational"
591,"16","Synoptic feature sequences","D16011","(Volcano erupting)",,"B04004","Hour","Hour",,"Operational"
592,"16","Synoptic feature sequences","D16011","(Volcano erupting)",,"B04005","Minute","Minute",,"Operational"
593,"16","Synoptic feature sequences","D16011","(Volcano erupting)",,"B20090","Special clouds","Special clouds (clouds from volcanic eruptions)",,"Operational"
594,"16","Synoptic feature sequences","D16011","(Volcano erupting)",,"B08021","Time significance","Time significance (cancel)",,"Operational"
595,"16","Synoptic feature sequences","D16011","(Volcano erupting)",,"B08007","Dimensional significance","Dimensional significance (cancel)",,"Operational"
596,"16","Synoptic feature sequences","D16011","(Volcano erupting)",,"B08011","Meteorological feature","Meteorological feature (cancel/end of object)",,"Operational"
597,"16","Synoptic feature sequences","D16020","(Tropical storm identification)",,"B01033","Identification of originating/generating centre","Identification of originating/generating Centre",,"Operational"
598,"16","Synoptic feature sequences","D16020","(Tropical storm identification)",,"B01025","Storm identifier","Storm identifier",,"Operational"
599,"16","Synoptic feature sequences","D16020","(Tropical storm identification)",,"B01027","WMO long storm name","WMO storm name",,"Operational"
600,"16","Synoptic feature sequences","D16020","(Tropical storm identification)",,"D01011",,"Year, month, day",,"Operational"
601,"16","Synoptic feature sequences","D16020","(Tropical storm identification)",,"D01012",,"Hour, minute",,"Operational"
602,"16","Synoptic feature sequences","D16021","(Analysis data)",,"D01023",,"Latitude (coarse accuracy), longitude (coarse accuracy)",,"Operational"
603,"16","Synoptic feature sequences","D16021","(Analysis data)",,"B02041","Method for estimating reports related to synoptic features","Method for estimating reports related to synoptic features",,"Operational"
604,"16","Synoptic feature sequences","D16021","(Analysis data)",,"B19001","Type of synoptic feature","Type of synoptic feature",,"Operational"
605,"16","Synoptic feature sequences","D16021","(Analysis data)",,"B19007","Effective radius of feature","Effective radius of feature",,"Operational"
606,"16","Synoptic feature sequences","D16021","(Analysis data)",,"B19005","Direction of motion of feature","Direction of motion of feature",,"Operational"
607,"16","Synoptic feature sequences","D16021","(Analysis data)",,"B19006","Speed of motion of feature","Speed of motion of feature",,"Operational"
608,"16","Synoptic feature sequences","D16021","(Analysis data)",,"B19008","Vertical extent of circulation","Vertical extent of feature",,"Operational"
609,"16","Synoptic feature sequences","D16021","(Analysis data)",,"B08005","Meteorological attribute significance","Surface synoptic feature significance (value=1 for storm centre)",,"Operational"
610,"16","Synoptic feature sequences","D16021","(Analysis data)",,"B10004","Pressure","Pressure (of storm centre by virtue of preceding significance qualifier)",,"Operational"
611,"16","Synoptic feature sequences","D16021","(Analysis data)",,"B08005","Meteorological attribute significance","Value=2 for outer limit or edge of feature",,"Operational"
612,"16","Synoptic feature sequences","D16021","(Analysis data)",,"B10004","Pressure","Pressure (at outer limit)",,"Operational"
613,"16","Synoptic feature sequences","D16021","(Analysis data)",,"B19007","Effective radius of feature","Radius (of outer limit)",,"Operational"
614,"16","Synoptic feature sequences","D16021","(Analysis data)",,"B08005","Meteorological attribute significance","Value=3 for location of maximum wind",,"Operational"
615,"16","Synoptic feature sequences","D16021","(Analysis data)",,"B08021","Time significance","Time significance (time averaged)",,"Operational"
616,"16","Synoptic feature sequences","D16021","(Analysis data)",,"B04075","Short time period or displacement","Time period (minutes)",,"Operational"
617,"16","Synoptic feature sequences","D16021","(Analysis data)",,"B11040","Maximum wind speed (mean wind)","Maximum wind speed (mean wind)",,"Operational"
618,"16","Synoptic feature sequences","D16021","(Analysis data)",,"B19007","Effective radius of feature","Radius of feature (maximum wind)",,"Operational"
619,"16","Synoptic feature sequences","D16021","(Analysis data)",,"R05004","Replication descriptor","(Four times replication of following five descriptors)",,"Operational"
620,"16","Synoptic feature sequences","D16021","(Analysis data)",,"B05021","Bearing or azimuth","Starting bearing or azimuth",,"Operational"
621,"16","Synoptic feature sequences","D16021","(Analysis data)",,"B05021","Bearing or azimuth","Ending bearing or azimuth",,"Operational"
622,"16","Synoptic feature sequences","D16021","(Analysis data)",,"R02002","Replication descriptor","(Two times replication of following two descriptors)",,"Operational"
623,"16","Synoptic feature sequences","D16021","(Analysis data)",,"B19003","Wind speed threshold","Wind speed threshold",,"Operational"
624,"16","Synoptic feature sequences","D16021","(Analysis data)",,"B19004","Effective radius with respect to wind speeds above threshold","Effective radius with respect to wind speed above threshold",,"Operational"
625,"16","Synoptic feature sequences","D16022","(Forecast data)",,"B01032","Generating application","Generating application (NWP model name, etc. code table defined by originating/generating Centre)",,"Operational"
626,"16","Synoptic feature sequences","D16022","(Forecast data)",,"B02041","Method for estimating reports related to synoptic features","Method for estimating reports related to synoptic features",,"Operational"
627,"16","Synoptic feature sequences","D16022","(Forecast data)",,"B19001","Type of synoptic feature","Type of synoptic feature",,"Operational"
628,"16","Synoptic feature sequences","D16022","(Forecast data)",,"B19010","Method for tracking the centre of synoptic feature","Method for tracing of the centre of synoptic feature",,"Operational"
629,"16","Synoptic feature sequences","D16022","(Forecast data)",,"R18000","Delayed replication descriptor","(NN times replication of following 18 descriptors - delayed replication)",,"Operational"
630,"16","Synoptic feature sequences","D16022","(Forecast data)",,"B08021","Time significance","Time significance (forecast)",,"Operational"
631,"16","Synoptic feature sequences","D16022","(Forecast data)",,"B04014","Time increment","Time increment (hour)",,"Operational"
632,"16","Synoptic feature sequences","D16022","(Forecast data)",,"B08005","Meteorological attribute significance","Surface synoptic feature significance",,"Operational"
633,"16","Synoptic feature sequences","D16022","(Forecast data)",,"D01023",,"Latitude (coarse accuracy), longitude (coarse accuracy)",,"Operational"
634,"16","Synoptic feature sequences","D16022","(Forecast data)",,"B19005","Direction of motion of feature","Direction of motion of feature",,"Operational"
635,"16","Synoptic feature sequences","D16022","(Forecast data)",,"B19006","Speed of motion of feature","Speed of motion of feature",,"Operational"
636,"16","Synoptic feature sequences","D16022","(Forecast data)",,"B10004","Pressure","Pressure",,"Operational"
637,"16","Synoptic feature sequences","D16022","(Forecast data)",,"B11041","Maximum wind gust speed","Maximum wind speed (gusts: e.g. used in US)",,"Operational"
638,"16","Synoptic feature sequences","D16022","(Forecast data)",,"B08021","Time significance","Time significance (forecast time averaged)",,"Operational"
639,"16","Synoptic feature sequences","D16022","(Forecast data)",,"B04075","Short time period or displacement","Time period (minutes)",,"Operational"
640,"16","Synoptic feature sequences","D16022","(Forecast data)",,"B11040","Maximum wind speed (mean wind)","Maximum wind speed (mean wind)",,"Operational"
641,"16","Synoptic feature sequences","D16022","(Forecast data)",,"B19008","Vertical extent of circulation","Vertical extent of feature",,"Operational"
642,"16","Synoptic feature sequences","D16022","(Forecast data)",,"R05004","Replication descriptor","(Four times replication of following five descriptors)",,"Operational"
643,"16","Synoptic feature sequences","D16022","(Forecast data)",,"B05021","Bearing or azimuth","Starting bearing or azimuth",,"Operational"
644,"16","Synoptic feature sequences","D16022","(Forecast data)",,"B05021","Bearing or azimuth","Ending bearing or azimuth",,"Operational"
645,"16","Synoptic feature sequences","D16022","(Forecast data)",,"R02002","Replication descriptor","(Two times replication of following two descriptors)",,"Operational"
646,"16","Synoptic feature sequences","D16022","(Forecast data)",,"B19003","Wind speed threshold","Wind speed threshold",,"Operational"
647,"16","Synoptic feature sequences","D16022","(Forecast data)",,"B19004","Effective radius with respect to wind speeds above threshold","Effective radius with respect to wind speed above threshold",,"Operational"
648,"16","Synoptic feature sequences","D16026","(Tropical storm analysis information)",,"D16020","(Tropical storm identification)","Tropical storm identification",,"Operational"
649,"16","Synoptic feature sequences","D16026","(Tropical storm analysis information)",,"D16021","(Analysis data)","Analysis data",,"Operational"
650,"16","Synoptic feature sequences","D16027","(Tropical storm forecast information)",,"D16020","(Tropical storm identification)","Tropical storm identification",,"Operational"
651,"16","Synoptic feature sequences","D16027","(Tropical storm forecast information)",,"D16022","(Forecast data)","Forecast data",,"Operational"
652,"16","Synoptic feature sequences","D16052","(SAREP Template - Part A: Information on tropical cyclone)",,"D01005",,"Originating centre/sub-centre",,"Operational"
653,"16","Synoptic feature sequences","D16052","(SAREP Template - Part A: Information on tropical cyclone)",,"D01011",,"Date",,"Operational"
654,"16","Synoptic feature sequences","D16052","(SAREP Template - Part A: Information on tropical cyclone)",,"D01012",,"Time",,"Operational"
655,"16","Synoptic feature sequences","D16052","(SAREP Template - Part A: Information on tropical cyclone)",,"B01007","Satellite identifier","Satellite identifier",,"Operational"
656,"16","Synoptic feature sequences","D16052","(SAREP Template - Part A: Information on tropical cyclone)",,"B25150","Method of tropical cyclone intensity analysis using satellite data","Method of tropical cyclone intensity analysis using satellite data",,"Operational"
657,"16","Synoptic feature sequences","D16052","(SAREP Template - Part A: Information on tropical cyclone)",,"R22000","Delayed replication descriptor","Delayed replication of 22 descriptors",,"Operational"
658,"16","Synoptic feature sequences","D16052","(SAREP Template - Part A: Information on tropical cyclone)",,"B01027","WMO long storm name","WMO long storm name",,"Operational"
659,"16","Synoptic feature sequences","D16052","(SAREP Template - Part A: Information on tropical cyclone)",,"B19150","Typhoon International Common Number (Typhoon Committee)","Typhoon International Common Number (Typhoon Committee)",,"Operational"
660,"16","Synoptic feature sequences","D16052","(SAREP Template - Part A: Information on tropical cyclone)",,"B19106","Identification number of tropical cyclone","Identification number of tropical cyclone",,"Operational"
661,"16","Synoptic feature sequences","D16052","(SAREP Template - Part A: Information on tropical cyclone)",,"B08005","Meteorological attribute significance","Meteorological attribute significance (=1)",,"Operational"
662,"16","Synoptic feature sequences","D16052","(SAREP Template - Part A: Information on tropical cyclone)",,"B05002","Latitude (coarse accuracy)","Latitude (coarse accuracy)",,"Operational"
663,"16","Synoptic feature sequences","D16052","(SAREP Template - Part A: Information on tropical cyclone)",,"B06002","Longitude (coarse accuracy)","Longitude (coarse accuracy)",,"Operational"
664,"16","Synoptic feature sequences","D16052","(SAREP Template - Part A: Information on tropical cyclone)",,"B08005","Meteorological attribute significance","Cancel Meteorological attribute significance",,"Operational"
665,"16","Synoptic feature sequences","D16052","(SAREP Template - Part A: Information on tropical cyclone)",,"B19107","Time interval over which the movement of the tropical cyclone has been calculated","Time interval of the tropical cyclone analysis",,"Operational"
666,"16","Synoptic feature sequences","D16052","(SAREP Template - Part A: Information on tropical cyclone)",,"B19005","Direction of motion of feature","Direction of motion of feature",,"Operational"
667,"16","Synoptic feature sequences","D16052","(SAREP Template - Part A: Information on tropical cyclone)",,"B19006","Speed of motion of feature","Speed of motion of feature",,"Operational"
668,"16","Synoptic feature sequences","D16052","(SAREP Template - Part A: Information on tropical cyclone)",,"B19108","Accuracy of geographical position of the tropical cyclone","Accuracy of geographical position of the tropical cyclone",,"Operational"
669,"16","Synoptic feature sequences","D16052","(SAREP Template - Part A: Information on tropical cyclone)",,"B19109","Mean diameter of the overcast cloud of the tropical cyclone","Mean diameter of the overcast cloud of the tropical cyclone",,"Operational"
670,"16","Synoptic feature sequences","D16052","(SAREP Template - Part A: Information on tropical cyclone)",,"B19110","Apparent 24-hour change in intensity of the tropical cyclone","Apparent 24-hour change in intensity of the tropical cyclone",,"Operational"
671,"16","Synoptic feature sequences","D16052","(SAREP Template - Part A: Information on tropical cyclone)",,"B19111","Current Intensity (CI) number of the tropical cyclone","Current Intensity (CI) number of the tropical cyclone",,"Operational"
672,"16","Synoptic feature sequences","D16052","(SAREP Template - Part A: Information on tropical cyclone)",,"B19112","Data Tropical (DT) number of the tropical cyclone","Data tropical (DT) number of the tropical cyclone",,"Operational"
673,"16","Synoptic feature sequences","D16052","(SAREP Template - Part A: Information on tropical cyclone)",,"B19113","Cloud pattern type of the DT-number","Cloud pattern type of the DT-number",,"Operational"
674,"16","Synoptic feature sequences","D16052","(SAREP Template - Part A: Information on tropical cyclone)",,"B19114","Model Expected Tropical (MET) number of the tropical cyclone","Model Expected tropical (MET) number of the tropical cyclone",,"Operational"
675,"16","Synoptic feature sequences","D16052","(SAREP Template - Part A: Information on tropical cyclone)",,"B19115","Trend of the past 24-hour change (+: Developed, -: Weakened)","Trend of the past 24-hour change (+: Developed, -: Weakened)",,"Operational"
676,"16","Synoptic feature sequences","D16052","(SAREP Template - Part A: Information on tropical cyclone)",,"B19116","Pattern Tropical (PT) number of the tropical cyclone","Pattern tropical (PT) number of the tropical cyclone",,"Operational"
677,"16","Synoptic feature sequences","D16052","(SAREP Template - Part A: Information on tropical cyclone)",,"B19117","Cloud picture type of the PT-number","Cloud picture type of the PT-number",,"Operational"
678,"16","Synoptic feature sequences","D16052","(SAREP Template - Part A: Information on tropical cyclone)",,"B19118","Final Tropical (T) number of the tropical cyclone","Final tropical (T) number of the tropical cyclone",,"Operational"
679,"16","Synoptic feature sequences","D16052","(SAREP Template - Part A: Information on tropical cyclone)",,"B19119","Type of the final T-number","Type of the final T-number",,"Operational"
680,"16","Synoptic feature sequences","D16060","Definition of squall line (by 3 points: Centre, North, South) and forecasted trajectory and evolution",,"D01011",,"Date",,"Operational"
681,"16","Synoptic feature sequences","D16060","Definition of squall line (by 3 points: Centre, North, South) and forecasted trajectory and evolution",,"D01012",,"Time",,"Operational"
682,"16","Synoptic feature sequences","D16060","Definition of squall line (by 3 points: Centre, North, South) and forecasted trajectory and evolution","Position of Squall Line Centre","B05002","Latitude (coarse accuracy)","Latitude",,"Operational"
683,"16","Synoptic feature sequences","D16060","Definition of squall line (by 3 points: Centre, North, South) and forecasted trajectory and evolution","Position of Squall Line Centre","B06002","Longitude (coarse accuracy)","Longitude",,"Operational"
684,"16","Synoptic feature sequences","D16060","Definition of squall line (by 3 points: Centre, North, South) and forecasted trajectory and evolution","Position of Squall Line Centre","B19005","Direction of motion of feature","Direction of moving feature",,"Operational"
685,"16","Synoptic feature sequences","D16060","Definition of squall line (by 3 points: Centre, North, South) and forecasted trajectory and evolution","Position of Squall Line Centre","B19006","Speed of motion of feature","Speed of moving feature",,"Operational"
686,"16","Synoptic feature sequences","D16060","Definition of squall line (by 3 points: Centre, North, South) and forecasted trajectory and evolution","Amplitude of feature from most external points to centre point - North point","B05002","Latitude (coarse accuracy)","Latitude",,"Operational"
687,"16","Synoptic feature sequences","D16060","Definition of squall line (by 3 points: Centre, North, South) and forecasted trajectory and evolution","Amplitude of feature from most external points to centre point - North point","B06002","Longitude (coarse accuracy)","Longitude",,"Operational"
688,"16","Synoptic feature sequences","D16060","Definition of squall line (by 3 points: Centre, North, South) and forecasted trajectory and evolution","Amplitude of feature from most external points to centre point - South point","B05002","Latitude (coarse accuracy)","Latitude",,"Operational"
689,"16","Synoptic feature sequences","D16060","Definition of squall line (by 3 points: Centre, North, South) and forecasted trajectory and evolution","Amplitude of feature from most external points to centre point - South point","B06002","Longitude (coarse accuracy)","Longitude",,"Operational"
690,"16","Synoptic feature sequences","D16060","Definition of squall line (by 3 points: Centre, North, South) and forecasted trajectory and evolution","Amplitude of feature from most external points to centre point - Evolution","B04074","Short time period or displacement","Period of validity",,"Operational"
691,"16","Synoptic feature sequences","D16060","Definition of squall line (by 3 points: Centre, North, South) and forecasted trajectory and evolution","Amplitude of feature from most external points to centre point - Evolution","B20048","Evolution of feature","Evolution of feature",,"Operational"
692,"16","Synoptic feature sequences","D16060","Definition of squall line (by 3 points: Centre, North, South) and forecasted trajectory and evolution","Amplitude of feature from most external points to centre point - Evolution","B11041","Maximum wind gust speed","Maximum burst expected",,"Operational"
693,"16","Synoptic feature sequences","D16060","Definition of squall line (by 3 points: Centre, North, South) and forecasted trajectory and evolution","Amplitude of feature from most external points to centre point - Evolution","B13055","Intensity of precipitation","Intensity of rain expected",,"Operational"
694,"16","Synoptic feature sequences","D16061","Definition of squall line (by centre and several points: North points and South points) and forecasted trajectory and evolution",,"D01011",,"Date",,"Operational"
695,"16","Synoptic feature sequences","D16061","Definition of squall line (by centre and several points: North points and South points) and forecasted trajectory and evolution",,"D01012",,"Time",,"Operational"
696,"16","Synoptic feature sequences","D16061","Definition of squall line (by centre and several points: North points and South points) and forecasted trajectory and evolution","Position of Squall Line Centre","B05002","Latitude (coarse accuracy)","Latitude",,"Operational"
697,"16","Synoptic feature sequences","D16061","Definition of squall line (by centre and several points: North points and South points) and forecasted trajectory and evolution","Position of Squall Line Centre","B06002","Longitude (coarse accuracy)","Longitude",,"Operational"
698,"16","Synoptic feature sequences","D16061","Definition of squall line (by centre and several points: North points and South points) and forecasted trajectory and evolution","Position of Squall Line Centre","B19005","Direction of motion of feature","Direction of moving feature",,"Operational"
699,"16","Synoptic feature sequences","D16061","Definition of squall line (by centre and several points: North points and South points) and forecasted trajectory and evolution","Position of Squall Line Centre","B19006","Speed of motion of feature","Speed of moving feature",,"Operational"
700,"16","Synoptic feature sequences","D16061","Definition of squall line (by centre and several points: North points and South points) and forecasted trajectory and evolution","Amplitude of feature from most external points to centre point - North points","R02000","Delayed replication descriptor","Define delayed replication of next 2 descriptors",,"Operational"
701,"16","Synoptic feature sequences","D16061","Definition of squall line (by centre and several points: North points and South points) and forecasted trajectory and evolution","Amplitude of feature from most external points to centre point - North points","B05002","Latitude (coarse accuracy)","Latitude",,"Operational"
702,"16","Synoptic feature sequences","D16061","Definition of squall line (by centre and several points: North points and South points) and forecasted trajectory and evolution","Amplitude of feature from most external points to centre point - North points","B06002","Longitude (coarse accuracy)","Longitude",,"Operational"
703,"16","Synoptic feature sequences","D16061","Definition of squall line (by centre and several points: North points and South points) and forecasted trajectory and evolution","Amplitude of feature from most external points to centre point - South points","R02000","Delayed replication descriptor","Define delayed replication of next 2 descriptors",,"Operational"
704,"16","Synoptic feature sequences","D16061","Definition of squall line (by centre and several points: North points and South points) and forecasted trajectory and evolution","Amplitude of feature from most external points to centre point - South points","B05002","Latitude (coarse accuracy)","Latitude",,"Operational"
705,"16","Synoptic feature sequences","D16061","Definition of squall line (by centre and several points: North points and South points) and forecasted trajectory and evolution","Amplitude of feature from most external points to centre point - South points","B06002","Longitude (coarse accuracy)","Longitude",,"Operational"
706,"16","Synoptic feature sequences","D16061","Definition of squall line (by centre and several points: North points and South points) and forecasted trajectory and evolution","Amplitude of feature from most external points to centre point - Evolution","B04074","Short time period or displacement","Period of validity",,"Operational"
707,"16","Synoptic feature sequences","D16061","Definition of squall line (by centre and several points: North points and South points) and forecasted trajectory and evolution","Amplitude of feature from most external points to centre point - Evolution","B20048","Evolution of feature","Evolution of feature",,"Operational"
