Class,FXY,enElementName,BUFR_Unit,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit,CREX_Scale,CREX_DataWidth,Status
22,022043,Sea/water temperature,K,2,0,15,K,2,5,Operational
22,022044,Sound velocity,m s-1,1,0,14,m s-1,1,5,Operational
22,022045,Sea/water temperature,K,3,0,19,K,3,6,Operational
22,022046,Sea Ice Fraction,Numeric,2,0,7,Numeric,2,3,Operational
22,022049,Sea surface temperature,K,2,0,15,K,2,5,Operational
22,022050,Standard deviation sea-surface temperature,K,2,0,8,K,2,3,Operational
22,022055,Float cycle number,Numeric,0,0,10,Numeric,0,3,Operational
22,022056,Direction of profile,Code table,0,0,2,Code table,0,1,Operational
22,022059,Sea surface salinity,Part per thousand,2,0,14,Part per thousand,2,5,Operational
22,022060,Lagrangian drifter drogue status,Code table,0,0,3,Code table,0,1,Operational
22,022061,State of the sea,Code table,0,0,4,Code table,0,2,Operational
22,022062,Salinity,Part per thousand,2,0,14,Part per thousand,2,5,Operational
22,022063,Total water depth,m,0,0,14,m,0,5,Operational
22,022064,Salinity,Part per thousand,3,0,17,Part per thousand,3,6,Operational
22,022065,Water pressure,Pa,-3,0,17,Pa,-3,6,Operational
22,022066,Water conductivity,S m-1,6,0,26,S m-1,6,8,Operational
22,022067,Instrument type for water temperature profile measurement,Code table,0,0,10,Code table,0,4,Operational
22,022068,Water temperature profile recorder types,Code table,0,0,7,Code table,0,3,Operational
22,022069,Spectral wave density,m2 Hz-1,3,0,22,m2 Hz-1,3,7,Operational
22,022070,Significant wave height,m,2,0,13,m,2,4,Operational
22,022071,Spectral peak wave period,s,1,0,9,s,1,3,Operational
22,022072,Spectral peak wave length,m,0,0,13,m,0,4,Operational
22,022073,Maximum wave height,m,2,0,13,m,2,4,Operational
22,022074,Average wave period,s,1,0,9,s,1,3,Operational
22,022075,Average wave length,m,0,0,13,m,0,4,Operational
22,022076,Direction from which dominant waves are coming,Degree true,0,0,9,Degree true,0,3,Operational
22,022077,Directional spread of dominant wave,Degree,0,0,9,Degree,0,3,Operational
22,022078,Duration of wave record,s,0,0,12,s,0,4,Operational
22,022079,Length of wave record,m,0,0,16,m,0,5,Operational
22,022080,Waveband central frequency,Hz,3,0,10,Hz,3,4,Operational
22,022081,Waveband central wave number,m-1,5,0,13,m-1,5,4,Operational
22,022082,Maximum non-directional spectral wave density,m2 s,2,0,20,m2 s,2,7,Operational
22,022083,Maximum non-directional spectral wave number,m3,2,0,20,m3,2,7,Operational
22,022084,Band containing maximum non-directional spectral wave density,Numeric,0,0,7,Numeric,0,3,Operational
22,022085,Spectral wave density ratio,Numeric,0,0,7,Numeric,0,3,Operational
22,022086,Mean direction from which waves are coming,Degree true,0,0,9,Degree true,0,3,Operational
22,022087,Principal direction from which waves are coming,Degree true,0,0,9,Degree true,0,3,Operational
22,022088,First normalized polar coordinate from Fourier coefficients,Numeric,2,0,7,Numeric,2,3,Operational
22,022089,Second normalized polar coordinate from Fourier coefficients,Numeric,2,0,7,Numeric,2,3,Operational
22,022090,Non-directional spectral estimate by wave frequency,m2 s,2,0,20,m2 s,2,7,Operational
22,022091,Non-directional spectral estimate by wave number,m3,2,0,20,m3,2,7,Operational
22,022092,Directional spectral estimate by wave frequency,m2 rad-1 s,2,0,20,m2 rad-1 s,2,7,Operational
22,022093,Directional spectral estimate by wave number,m4,2,0,20,m4,2,7,Operational
22,022094,Total number of wave bands,Numeric,0,0,7,Numeric,0,3,Operational
22,022095,Directional spread of individual waves,Degree,0,0,8,Degree,0,3,Operational
22,022096,Spectral band width,s-1,3,0,4,s-1,3,2,Operational
22,022097,Mean wavelength > 731 m of image spectrum at low wave numbers,m,0,0,14,m,0,5,Operational
22,022098,Wavelength spread (wavelength > 731 m) at low wave numbers,m,0,0,14,m,0,5,Operational
22,022099,Mean direction at low wave numbers (wavelength > 731 m),Degree true,0,0,9,Degree true,0,3,Operational
22,022100,Direction spread at low wave numbers (wavelength > 731 m),Degree,0,0,9,Degree,0,3,Operational
22,022101,Total energy (wavelength > 731m) at low wave numbers,Numeric,0,0,31,Numeric,0,10,Operational
22,022120,Tide station automated water level check,Code table,0,0,5,Code table,0,2,Operational
22,022121,Tide station manual water level check,Code table,0,0,5,Code table,0,2,Operational
22,022122,Tide station automated meteorological data check,Code table,0,0,5,Code table,0,2,Operational
22,022123,Tide station manual meteorological data check,Code table,0,0,5,Code table,0,2,Operational
22,022141,Sea-surface temperature (15-day running mean),K,2,0,15,K,2,5,Operational
22,022150,Number of 18 Hz valid points for Ku band,Numeric,0,0,10,Numeric,0,4,Operational
22,022151,Ku band ocean range,m,3,0,31,m,3,10,Operational
22,022152,STD of 18 Hz Ku band ocean range,m,3,0,16,m,3,5,Operational
22,022153,Number of 18 Hz valid points for S band,Numeric,0,0,10,Numeric,0,4,Operational
22,022154,S band ocean range,m,3,0,31,m,3,10,Operational
22,022155,STD of 18 Hz S band ocean range,m,3,0,16,m,3,5,Operational
22,022156,Ku band significant wave height,m,3,0,16,m,3,5,Operational
22,022157,STD of 18Hz Ku band ocean range,m,3,0,16,m,3,5,Operational
22,022158,S band significant wave height,m,3,0,16,m,3,5,Operational
22,022159,STD of 18Hz S band significant wave height,m,3,0,16,m,3,5,Operational
22,022160,Normalized inverse wave age,Numeric,6,0,21,Numeric,6,7,Operational
22,022161,Wave spectra,m4,4,0,27,m4,4,9,Operational
22,022162,RMS of 20 Hz Ku band ocean range,m,3,0,16,m,3,5,Operational
22,022163,Number of 20Hz valid points for Ku band,Numeric,0,0,10,Numeric,0,4,Operational
22,022164,RMS 20 Hz Ku band significant wave height,m,3,0,16,m,3,5,Operational
22,022165,Number of 20Hz valid points for Ku band significant wave height,Numeric,0,0,10,Numeric,0,4,Operational
22,022166,Ku band net instrumental correction for significant wave height,m,3,-1000,11,m,3,4,Operational
22,022167,Number of valid points for Ku band backscatter,Numeric,0,0,10,Numeric,0,4,Operational
22,022168,C band ocean range,m,3,0,31,m,3,10,Operational
22,022169,RMS of C band ocean range,m,3,0,16,m,3,5,Operational
22,022170,Number of 20Hz valid points for C band,Numeric,0,0,10,Numeric,0,4,Operational
22,022171,C band significant wave height,m,3,0,16,m,3,5,Operational
22,022172,RMS 20Hz C band significant wave height,m,3,0,16,m,3,5,Operational
22,022173,Number of 20Hz valid points for C band significant wave height,Numeric,0,0,10,Numeric,0,4,Operational
22,022174,C band net instrumental correction for significant wave height,m,3,-1000,11,m,3,4,Operational
22,022175,Number of valid points for C band backscatter,Numeric,0,0,10,Numeric,0,4,Operational
22,022176,Unique identifier for the profile,CCITT IA5,0,0,72,CCITT IA5,0,72,Validation
22,022177,Height of XBT/XCTD Launcher,m,1,0,9,m,0,3,Validation
22,022178,XBT/XCTD launcher Type,Code Table,0,0,8,Code Table,0,3,Validation
22,022179,Software version of profile recorder,CCITT IA5,0,0,256,CCITT IA5,0,256,Validation
22,022180,Autolauncher software version number,CCITT IA5,0,0,256,CCITT IA5,0,256,Validation
22,022181,Instrument manufacturer's serial number,CCITT IA5,0,0,32,CCITT IA5,0,32,Validation
22,022182,Water column height,m,3,0,23,m,3,7,Pre-operational
22,022184,Water column height deviation from the reference value,m,3,2000,12,m,3,4,Pre-operational
22,022185,BPR transmission count,Numeric,0,0,10,Numeric,0,3,Pre-operational
22,022186,Direction from which waves are coming,Degree true,0,0,9,Degree true,0,3,Validation
22,022187,Directional spread of wave,Degree,0,0,9,Degree,0,3,Validation
23,023001,Accident early notification - article applicable,Code table,0,0,3,Code table,0,1,Operational
23,023002,Activity or facility involved in incident,Code table,0,0,5,Code table,0,2,Operational
23,023003,Type of release,Code table,0,0,3,Code table,0,1,Operational
23,023004,Countermeasures taken near border,Code table,0,0,3,Code table,0,1,Operational
23,023005,Cause of incident,Code table,0,0,2,Code table,0,1,Operational
23,023006,Incident situation,Code table,0,0,3,Code table,0,1,Operational
23,023007,Characteristics of release,Code table,0,0,3,Code table,0,1,Operational
23,023008,State of current release,Code table,0,0,2,Code table,0,1,Operational
23,023009,State of expected release,Code table,0,0,2,Code table,0,1,Operational
23,023016,Possibility of significant chemical toxic health effect,Code table,0,0,2,Code table,0,1,Operational
23,023017,Flow discharge of major recipient,m3 s-1,6,0,20,m3 s-1,6,7,Operational
23,023018,Release behaviour over time,Code table,0,0,3,Code table,0,1,Operational
23,023019,Actual release height,m,0,-15000,17,m,0,6,Operational
23,023021,Effective release height,m,0,-15000,17,m,0,6,Operational
23,023022,Distance of release point or site of incident,m,0,0,24,m,0,8,Operational
23,023023,Main transport speed in the atmosphere,m s-1,1,0,12,m s-1,1,4,Operational
23,023024,Main transport speed in water,m s-1,2,0,13,m s-1,2,4,Operational
23,023025,Main transport speed in ground water,m s-1,2,0,13,m s-1,2,4,Operational
23,023027,Main transport direction in the atmosphere,Degree true,0,0,9,Degree true,0,3,Operational
23,023028,Main transport direction in water,Degree true,0,0,9,Degree true,0,3,Operational
23,023029,Main transport direction in ground water,Degree true,0,0,9,Degree true,0,3,Operational
23,023031,Possibility that plume will encounter precipitation in State in which incident occurred,Code table,0,0,2,Code table,0,1,Operational
23,023032,Plume will encounter change in wind direction and/or speed flag,Code table,0,0,2,Code table,0,1,Operational
23,023040,Flow discharge - river,m3 s-1,1,0,22,m3 s-1,1,7,Validation
23,023041,Flow discharge - well,m3 s-1,3,0,16,m3 s-1,3,5,Validation
24,024001,Estimate of amount of radioactivity released up to specified time,Bq,-11,0,28,Bq*,-11,9,Operational
24,024002,Estimated maximum potential release,Bq,-11,0,28,Bq,-11,9,Operational
24,024003,Composition of release,Code table,0,0,5,Code table,0,2,Operational
24,024004,Element name,CCITT IA5,0,0,16,Character,0,2,Operational
24,024005,Isotope mass,Numeric,0,0,9,Numeric,0,3,Operational
24,024011,Dose,mSv,2,0,32,mSv*/**,2,10,Operational
24,024012,Trajectory dose (defined location and expected time of arrival),mSv,2,0,32,mSv,2,10,Operational
24,024013,Gamma dose in air along the main transport path (defined location and time period),mSv,2,0,32,mSv,2,10,Operational
24,024014,Gamma radiation dose rate,nSv h-1,1,0,14,nSv h-1,1,4,Validation
24,024021,Air concentration (of named isotope type including gross beta),Bq m-3,2,0,32,Bq m-3,2,10,Operational
24,024022,Concentration in precipitation (of names isotope type),Bq l-1,2,0,32,Bq l-1,2,10,Operational
24,024023,Pulse rate of beta radiation,s-1,1,0,14,s-1,1,4,Operational
24,024024,Pulse rate of gamma radiation,s-1,1,0,14,s-1,1,4,Operational
25,025001,Range-gate length,m,-1,0,6,m,-1,2,Operational
25,025002,Number of gates averaged,Numeric,0,0,4,Numeric,0,2,Operational
25,025003,Number of integrated pulses,Numeric,0,0,8,Numeric,0,3,Operational
25,025004,Echo processing,Code table,0,0,2,Code table,0,1,Operational
25,025005,Echo integration,Code table,0,0,2,Code table,0,1,Operational
25,025006,Z to R conversion,Code table,0,0,3,Code table,0,1,Operational
25,025007,Z to R conversion factor,Numeric,0,0,12,Numeric,0,4,Operational
25,025008,Z to R conversion exponent,Numeric,2,0,9,Numeric,2,3,Operational
25,025009,Calibration method,Flag table,0,0,4,Flag table,0,2,Operational
25,025010,Clutter treatment,Code table,0,0,4,Code table,0,2,Operational
25,025011,Ground occultation correction (screening),Code table,0,0,2,Code table,0,1,Operational
25,025012,Range attenuation correction,Code table,0,0,2,Code table,0,1,Operational
25,025013,Bright-band correction,Flag table,0,0,2,Flag table,0,1,Operational
25,025014,Azimuth clutter cut-off,Numeric,0,0,12,Numeric,0,4,Operational
25,025015,Radome attenuation correction,Flag table,0,0,2,Flag table,0,1,Operational
25,025016,Clear-air attenuation correction,dB m-1,5,0,6,dB m-1,5,2,Operational
25,025017,Precipitation attenuation correction,Flag table,0,0,2,Flag table,0,1,Operational
25,025018,A to Z law for attenuation factor,Numeric,7,0,6,Numeric,7,2,Operational
25,025019,A to Z law for attenuation exponent,Numeric,2,0,7,Numeric,2,3,Operational
25,025020,Mean speed estimation,Code table,0,0,2,Code table,0,1,Operational
25,025021,Wind computation enhancement,Flag table,0,0,8,Flag table,0,3,Operational
25,025022,GHRSST Rejection Flag,Flag table,0,0,9,Flag table,0,3,Operational
25,025023,GHRSST Confidence Flag,Flag table,0,0,9,Flag table,0,3,Operational
25,025024,GHRSST data quality,Code table,0,0,4,Code table,0,2,Operational
25,025025,Battery voltage,V,1,0,9,V,1,3,Operational
25,025026,Battery voltage (large range),V,1,0,12,V,1,4,Operational
25,025028,Operator or manufacturer defined parameter,Numeric,1,-16384,15,Numeric,1,5,Operational
25,025029,Calibration method,Flag table,0,0,6,Flag table,0,2,Operational
25,025030,Running mean sea-surface temperature usage,Code table,0,0,2,Code table,0,1,Operational
25,025032,Wind profiler mode information,Code table,0,0,2,Code table,0,1,Operational
25,025033,Wind profiler submode information,Code table,0,0,2,Code table,0,1,Operational
25,025034,Wind profiler quality control test results,Flag table,0,0,4,Flag table,0,2,Operational
25,025035,Decision Method for Polarity,Code table,0,0,3,,,,Validation
25,025036,Atmospherics location method,Code table,0,0,4,Code table,0,2,Operational
25,025037,SST bias,K,2,-127,8,K,2,3,Operational
25,025038,Difference between SST and analysis,K,1,-127,8,K,1,3,Operational
25,025040,CO2 wind product derivation,Code table,0,0,4,Code table,0,2,Operational
25,025041,Moving platform direction reporting method,Code table,0,0,2,Code table,0,1,Operational
25,025042,Moving platform speed reporting method,Code table,0,0,2,Code table,0,1,Operational
25,025043,Wave sampling interval (time),s,4,0,15,s,4,5,Operational
25,025044,Wave sampling interval (space),m,2,0,14,m,2,5,Operational
25,025045,HIRS channel combination,Flag table,0,0,21,Flag table,0,7,Operational
25,025046,MSU channel combination,Flag table,0,0,5,Flag table,0,2,Operational
25,025047,SSU channel combination,Flag table,0,0,4,Flag table,0,2,Operational
25,025048,AMSU-A channel combination,Flag table,0,0,16,Flag table,0,6,Operational
25,025049,AMSU-B channel combination,Flag table,0,0,6,Flag table,0,2,Operational
25,025050,Principal component score,Numeric,4,-131072,18,Numeric,4,6,Operational
25,025051,AVHRR channel combination,Flag table,0,0,7,Flag table,0,3,Operational
25,025052,Log-10 of principal components normalized fit to data,Numeric,4,0,15,Numeric,4,5,Operational
25,025053,Observation quality,Flag table,0,0,12,Flag table,0,4,Operational
25,025054,SSMIS subframe ID nember,Numeric,0,0,5,Numeric,0,2,Operational
25,025055,Multiplexer housekeeping,K,2,0,16,K,2,5,Operational
25,025060,Software identification,Numeric,0,0,14,Numeric,0,5,Operational
25,025061,Software identification and version number,CCITT IA5,0,0,96,Character,0,12,Operational
25,025062,Database identification,Numeric,0,0,14,Numeric,0,5,Operational
25,025063,Central Processor or system Identifier,Code table,0,0,8,,,,Validation
25,025065,Orientation correction (azimuth),Degree,2,-1000,11,Degree,2,4,Operational
25,025066,Orientation correction (elevation),Degree,2,-1000,11,Degree,2,4,Operational
25,025067,Radiosonde release point pressure correction,Pa,0,-8000,14,Pa,0,4,Operational
25,025068,Number of archive recomputes,Numeric,0,0,7,Numeric,0,3,Operational
25,025069,Flight level pressure corrections,Flag table,0,0,8,Flag table,0,3,Operational
25,025070,Major frame count,Numeric,0,0,4,Numeric,0,2,Operational
25,025071,Frame count,Numeric,0,0,5,Numeric,0,2,Operational
25,025075,Satellite antenna corrections version number,Numeric,0,0,5,Numeric,0,2,Operational
25,025076,Log-10 of (Temperature-radiance central wavenumber) for ATOVS,log m-1,8,0,30,log m-1,8,10,Operational
25,025077,Bandwidth correction coefficient 1 for ATOVS,Numeric,5,-100000,18,Numeric,5,7,Operational
25,025078,Bandwidth correction coefficient 2 for ATOVS,Numeric,5,0,17,Numeric,5,6,Operational
25,025079,Albedo-radiance solar filtered irradiance for ATOVS,W m-2,4,0,24,W m-2,4,8,Operational
25,025080,Albedo-radiance equivalent filter width for ATOVS,m,10,0,14,m,10,5,Operational
25,025081,Incidence angle,Degree,3,0,17,Degree,3,6,Operational
25,025082,Azimuth angle,Degree,3,0,19,Degree,3,6,Operational
25,025083,Faraday rotational angle,Degree,3,0,19,Degree,3,6,Operational
25,025084,Geometric rotational angle,Degree,5,0,26,Degree,5,8,Operational
25,025085,Fraction of clear pixels in HIRS FOV,Numeric,0,0,7,Numeric,0,3,Operational
25,025086,Depth correction indicator,Code table,0,0,2,Code table,0,1,Operational
25,025090,Orbit state flag,Code table,0,0,4,Code table,0,2,Operational
25,025091,Structure constant of the refraction index (Cn2),dB,3,-18192,13,dB,3,5,Operational
25,025092,Acoustic propagation velocity,m s-1,2,28000,14,m s-1,2,5,Operational
25,025093,RASS computation correction,Flag table,0,0,8,Flag table,0,3,Operational
25,025095,Altimeter state flag,Flag table,0,0,2,Flag table,0,1,Operational
25,025096,Radiometer state flag,Flag table,0,0,5,Flag table,0,2,Operational
25,025097,Three-dimensional error estimate of the navigator orbit,Code table,0,0,4,Code table,0,2,Operational
25,025098,Altimeter data quality flag,Flag table,0,0,9,Flag table,0,3,Operational
25,025099,Altimeter correction quality flag,Flag table,0,0,9,Flag table,0,3,Operational
25,025100,XBT/XCTD fall rate equation coefficient a,Numeric,5,0,20,Numeric,5,6,Operational
25,025101,XBT/XCTD fall rate equation coefficient b,Numeric,5,-500000,21,Numeric,5,6,Operational
25,025102,Number of missing lines excluding data gaps,Numeric,0,0,8,Numeric,0,3,Operational
25,025103,Number of directional bins,Numeric,0,0,8,Numeric,0,3,Operational
25,025104,Number of wave-length bins,Numeric,0,0,8,Numeric,0,3,Operational
25,025105,First directional bin,Degree,3,0,19,Degree,3,6,Operational
25,025106,Directional bin step,Degree,3,0,19,Degree,3,6,Operational
25,025107,First wavelength bin,m,3,0,29,m,3,9,Operational
25,025108,Last wavelength bin,m,3,0,29,m,3,9,Operational
25,025110,Image processing summary,Flag table,0,0,10,Flag table,0,4,Operational
25,025111,Number of input data gaps,Numeric,0,0,8,Numeric,0,3,Operational
25,025120,RA2-L2-processing flag,Code table,0,0,2,Code table,0,1,Operational
25,025121,RA2-L2-processing quality,%,0,0,7,%,0,3,Operational
25,025122,Hardware configuration for RF,Code table,0,0,2,Code table,0,1,Operational
25,025123,Hardware configuration for HPA,Code table,0,0,2,Code table,0,1,Operational
25,025124,MWR-L2-processing flag,Code table,0,0,2,Code table,0,1,Operational
25,025125,MWR-L2-processing quality,%,0,0,7,%,0,3,Operational
25,025126,Model dry tropospheric correction,m,3,-32768,16,m,3,5,Operational
25,025127,Inverted barometer correction,m,3,-32768,16,m,3,5,Operational
25,025128,Model wet tropospheric correction,m,3,-32768,16,m,3,5,Operational
25,025129,MWR derived wet tropospheric correction,m,3,-32768,16,m,3,5,Operational
25,025130,RA2 ionospheric correction on Ku band,m,3,-32768,16,m,3,5,Operational
25,025131,Ionospheric correction from Doris on Ku band,m,3,-32768,16,m,3,5,Operational
25,025132,Ionospheric correction from model on Ku band,m,3,-32768,16,m,3,5,Operational
25,025133,Sea state bias correction on Ku band,m,3,-32768,16,m,3,5,Operational
25,025134,RA2 ionospheric correction on S band,m,3,-32768,16,m,3,5,Operational
25,025135,Ionospheric correction from Doris on S band,m,3,-32768,16,m,3,5,Operational
25,025136,Ionospheric correction from model on S band,m,3,-32768,16,m,3,5,Operational
25,025137,Sea state bias correction on S band,m,3,-32768,16,m,3,5,Operational
25,025138,Average signal-to-noise ratio,Numeric,0,-2048,12,Numeric,0,4,Operational
25,025140,Start channel,Numeric,0,0,14,Numeric,0,5,Operational
25,025141,End channel,Numeric,0,0,14,Numeric,0,5,Operational
25,025142,Channel scale factor,Numeric,0,0,6,Numeric,0,2,Operational
25,025143,Linear coefficient,Numeric,6,-5000000,24,Numeric,6,8,Operational
25,025144,Matrix dimension (i axis),Numeric,0,0,9,Numeric,0,3,Validation
25,025145,Matrix dimension (j axis),Numeric,0,0,9,Numeric,0,3,Validation
25,025150,Method of tropical cyclone intensity analysis using satellite data,Code table,0,0,4,Code table,0,2,Operational
25,025151,Star relative magnitude,Numeric,3,-20000,14,Numeric,3,5,Validation
25,025152,Star brightness temperature,K,0,0,17,K,0,6,Validation
25,025153,Limb,Code Table,0,0,2,Code Table,0,1,Validation
25,025160,Ku band net instrumental correction,m,4,-120000,18,m,4,6,Operational
25,025161,C band net instrumental correction,m,4,-120000,18,m,4,6,Operational
25,025162,Sea state bias correction on C band,m,4,-6000,13,m,4,4,Operational
25,025163,Altimeter ionospheric correction on Ku band,m,3,-32768,16,m,3,5,Operational
25,025164,Radiometer wet tropospheric correction,m,4,-5000,13,m,4,4,Operational
25,025170,sampling interval (time),Second,0,0,10,Second,0,4,Pre-operational
25,025171,sample averaging period,Second,0,0,10,Second,0,4,Pre-operational
25,025172,Number of samples,Numeric,0,0,10,Numeric,0,4,Pre-operational
25,025174,SMOS information flag,Flag table,0,0,14,Flag table,0,5,Operational
25,025175,Modified Residual,Numeric,2,0,13,,,,Validation
26,026001,Principal time of daily reading in UTC of maximum temperature,Hour,1,0,12,Hour,1,3,Operational
26,026002,Principal time of daily reading in UTC of minimum temperature,Hour,1,0,12,Hour,1,3,Operational
26,026003,Time difference,Minute,0,-1440,12,Minute,0,4,Operational
26,026010,Hours included,Flag table,0,0,26,Flag table,0,9,Operational
26,026020,Duration of precipitation,Minute,0,0,11,Minute,0,4,Operational
26,026030,Measurement integration time,Second,2,0,8,Second,2,3,Operational
27,027001,Latitude (high accuracy),Degree,5,-9000000,25,Degree,5,7,Operational
27,027002,Latitude (coarse accuracy),Degree,2,-9000,15,Degree,2,4,Operational
27,027003,Alternate latitude (coarse accuracy),Degree,2,-9000,15,Degree,2,4,Operational
27,027004,Alternate latitude (high accuracy),Degree,5,-9000000,25,Degree,5,7,Operational
27,027010,Footprint axis 1,m,-1,0,14,m,-1,5,Operational
27,027020,Satellite location counter,Numeric,0,0,16,Numeric,0,5,Operational
27,027021,Satellite sublocation dimension,Numeric,0,0,16,Numeric,0,5,Operational
27,027031,"In direction of 0 degrees longitude, distance from the Earth's centre",m,2,-1073741824,31,m,2,10,Operational
27,027080,Viewing azimuth angle,Degree true,2,0,16,Degree true,0,5,Operational
28,028001,Longitude (high accuracy),Degree,5,-18000000,26,Degree,5,8,Operational
28,028002,Longitude (coarse accuracy),Degree,2,-18000,16,Degree,2,5,Operational
28,028003,Alternate longitude (coarse accuracy),Degree,2,-18000,16,Degree,2,5,Operational
28,028004,Alternate longitude (high accuracy),Degree,5,-18000000,26,Degree,5,8,Operational
28,028010,Footprint axis 2,m,-1,0,14,m,-1,5,Operational
28,028031,"In direction 90 degrees East, distance from the Earth's centre",m,2,-1073741824,31,m,2,10,Operational
29,029001,Projection type,Code table,0,0,3,Code table,0,1,Operational
29,029002,Co-ordinate grid type,Code table,0,0,3,Code table,0,1,Operational
30,030001,Pixel value (4 bits),Numeric,0,0,4,Numeric,0,2,Operational
30,030002,Pixel value (8 bits),Numeric,0,0,8,Numeric,0,3,Operational
30,030004,Pixel value (16 bits),Numeric,0,0,16,Numeric,0,5,Operational
30,030010,Number of grid points,Numeric,0,0,13,Numeric,0,4,Operational
30,030021,Number of pixels per row,Numeric,0,0,12,Numeric,0,4,Operational
30,030022,Number of pixels per column,Numeric,0,0,12,Numeric,0,4,Operational
30,030031,Picture type,Code table,0,0,4,Code table,0,2,Operational
30,030032,Combination with other data,Flag table,0,0,16,Flag table,0,6,Operational
30,030033,Number of bins along the radial,Numeric,0,0,12,Numeric,0,4,Validation
30,030034,Number of azimuths,Numeric,0,0,12,Numeric,0,4,Validation
31,031000,Short delayed descriptor replication factor,Numeric,0,0,1,,,,Operational
31,031001,Delayed descriptor replication factor,Numeric,0,0,8,,,,Operational
31,031002,Extended delayed descriptor replication factor,Numeric,0,0,16,,,,Operational
31,031011,Delayed descriptor and data repetition factor,Numeric,0,0,8,,,,Operational
31,031012,Extended delayed descriptor and data repetition factor,Numeric,0,0,16,,,,Operational
31,031021,Associated field significance,Code table,0,0,6,,,,Operational
31,031031,Data present indicator,Flag table,0,0,1,,,,Operational
33,033002,Quality information,Code table,0,0,2,Code table,0,1,Operational
33,033003,Quality information,Code table,0,0,3,Code table,0,1,Operational
33,033005,Quality information (AWS data),Flag table,0,0,30,Flag table,0,10,Operational
33,033006,Internal measurement status information (AWS),Code table,0,0,3,Code table,0,1,Operational
33,033007,Per cent confidence,%,0,0,7,%,0,3,Operational
33,033009,Relative error,%,2,0,14,%,2,5,Validation
33,033015,Data quality check indicator,Code table,0,0,6,Code table,0,2,Operational
33,033020,Quality control indication of following value,Code table,0,0,3,Code table,0,1,Operational
33,033021,Quality of following value,Code table,0,0,2,Code table,0,1,Operational
33,033022,Quality of buoy satellite transmission,Code table,0,0,2,Code table,0,1,Operational
33,033023,Quality of buoy location,Code table,0,0,2,Code table,0,1,Operational
33,033024,Station elevation quality mark (for mobile stations),Code table,0,0,4,Code table,0,2,Operational
33,033025,ACARS interpolated values,Code table,0,0,3,Code table,0,1,Operational
33,033026,Moisture quality,Code table,0,0,6,Code table,0,2,Operational
33,033027,Location quality class (range of radius of 66 % confidence),Code table,0,0,3,Code table,0,1,Operational
33,033028,Snapshot overall quality,Code table,0,0,3,Code table,0,1,Operational
33,033030,Scan line status flags for ATOVS,Flag table,0,0,24,Flag table,0,8,Operational
33,033031,Scan line quality flags for ATOVS,Flag table,0,0,24,Flag table,0,8,Operational
33,033032,Channel quality flags for ATOVS,Flag table,0,0,24,Flag table,0,8,Operational
33,033033,Field of view quality flags for ATOVS,Flag table,0,0,24,Flag table,0,8,Operational
33,033035,Manual/automatic quality control,Code table,0,0,4,Code table,0,2,Operational
33,033036,Nominal confidence threshold,%,0,0,7,%,0,3,Operational
33,033037,Wind correlation error,Flag table,0,0,20,Flag table,0,7,Operational
33,033038,Quality flags for ground-based GNSS data,Flag table,0,0,10,Flag table,0,4,Operational
33,033039,Quality flags for radio occultation data,Flag table,0,0,16,Flag table,0,6,Operational
33,033040,Confidence interval,%,0,0,7,%,0,3,Operational
33,033041,Attribute of following value,Code table,0,0,2,Code table,0,1,Operational
33,033042,Type of limit represented by following value,Code table,0,0,3,Code table,0,1,Operational
33,033043,AST confidence,Flag table,0,0,8,Flag table,0,3,Operational
33,033044,ASAR quality information,Flag table,0,0,15,Flag table,0,5,Operational
33,033045,Probability of following event,%,0,0,7,%,0,3,Operational
33,033046,Conditional probability of following event with respect to specified conditioning event,%,0,0,7,%,0,3,Operational
33,033047,Measurement confidence data,Flag table,0,0,31,Flag table,0,11,Operational
33,033048,Confidence measure of SAR inversion,Code table,0,0,2,Code table,0,1,Operational
33,033049,Confidence measure of wind retrieval,Code table,0,0,2,Code table,0,1,Operational
33,033050,Global GTSPP quality flag,Code table,0,0,4,Code table,0,2,Operational
33,033052,S band ocean retracking quality,Flag table,0,0,21,Flag table,0,7,Operational
33,033053,Ku band ocean retracking quality,Flag table,0,0,21,Flag table,0,7,Operational
33,033060,GqisFlagQual - individual IASI-System quality flag,Code table,0,0,2,Code table,0,1,Operational
33,033061,GqisQualIndex - indicator for instrument noise performance (contributions from spectral and radiometric calibration),%,0,0,7,%,0,3,Operational
33,033062,GqisQualIndexLoc - indicator for geometric quality index,%,0,0,7,%,0,3,Operational
33,033063,GqisQualIndexRad - indicator for instrument noise performance (contributions from radiometric calibration),%,0,0,7,%,0,3,Operational
33,033064,GqisQualIndexSpect - indicator for instrument noise performance (contributions from spectral calibration),%,0,0,7,%,0,3,Operational
33,033065,GqisSysTecSondQual - output of system TEC (Technical Expertise Centre) quality function,Numeric,0,0,24,Numeric,0,8,Operational
33,033070,Total ozone quality,Code table,0,0,4,Code table,0,2,Operational
33,033071,Profile ozone quality,Code table,0,0,4,Code table,0,2,Operational
33,033072,Ozone error,Code table,0,0,5,Code table,0,2,Operational
33,033075,Scan-level quality flags,Flag table,0,0,13,Flag table,0,5,Pre-operational
33,033076,Calibration quality flags,Flag table,0,0,9,Flag table,0,3,Pre-operational
