#
# BUFR Table D
# hand modified from B_TableD_LATEST.xls file from AShimazaki@wmo.int Dec 15, 2009
# mods:
# 1)
# 1932,07,307091,(BUFR template for surface observations from one-hour period with national and WMO station identification),302175,"Intensity of precipitation, size of precipitation element",Operational
# should be:
# 1932,07,307091,(BUFR template for surface observations from one-hour period with national and WMO station identification),302075,"Intensity of precipitation, size of precipitation element",Operational
# 
#
SNo,Category,FXY1,enElementName1,FXY2,enElementName2,Status
3497,12,312019,(Wave scatterometer product with width change for wave number (spectral)),021075,Image spectrum intensity,Operational
3498,12,312019,(Wave scatterometer product with width change for wave number (spectral)),021066,Wave scatterometer product confidence data,Operational
3499,12,312020,(Wave scatterometer product),301047,Product header,Operational
3500,12,312020,(Wave scatterometer product),301048,Radar parameters,Operational
3501,12,312020,(Wave scatterometer product),015015,Maximum spectrum composition before normalization,Operational
3502,12,312020,(Wave scatterometer product),029002,Coordinate grid type,Operational
3503,12,312020,(Wave scatterometer product),021076,Representation of intensities,Operational
3504,12,312020,(Wave scatterometer product),104012,Repeat next 4 descriptors 12 times,Operational
3505,12,312020,(Wave scatterometer product),006030,Wave number (spectral),Operational
3506,12,312020,(Wave scatterometer product),102012,Repeat next 2 descriptors 12 times,Operational
3507,12,312020,(Wave scatterometer product),005030,Direction (spectral),Operational
3508,12,312020,(Wave scatterometer product),021075,Spectral intensity,Operational
3509,12,312020,(Wave scatterometer product),021066,Wave scatterometer product confidence data,Operational
3510,12,312021,(Wind scatterometer product),301047,Product header,Operational
3511,12,312021,(Wind scatterometer product),101003,Repeat 1 descriptor 3 times,Operational
3512,12,312021,(Wind scatterometer product),301049,Radar beam data,Operational
3513,12,312021,(Wind scatterometer product),011012,Wind speed at 10 m,Operational
3514,12,312021,(Wind scatterometer product),011011,Wind direction at 10 m,Operational
3515,12,312021,(Wind scatterometer product),021067,Wind product confidence data,Operational
3516,12,312022,(Radar altimeter product),301047,Product header,Operational
3517,12,312022,(Radar altimeter product),008022,Number in average,Operational
3518,12,312022,(Radar altimeter product),011012,Wind speed,Operational
3519,12,312022,(Radar altimeter product),011050,Standard deviation of horizontal wind speed,Operational
3520,12,312022,(Radar altimeter product),022070,Significant wave height,Operational
3521,12,312022,(Radar altimeter product),022026,Standard deviation of significant wave height,Operational
3522,12,312022,(Radar altimeter product),312041,Altitude,Operational
3523,12,312022,(Radar altimeter product),010050,Standard deviation of altitude,Operational
3524,12,312022,(Radar altimeter product),021068,Radar altimeter product confidence data,Operational
3525,12,312022,(Radar altimeter product),021071,Peakiness,Operational
3526,12,312022,(Radar altimeter product),021072,Altimeter calibration status,Operational
3527,12,312022,(Radar altimeter product),021073,Altimeter instrument mode,Operational
3528,12,312022,(Radar altimeter product),312042,Altitude corrections,Operational
3529,12,312022,(Radar altimeter product),021062,Backscatter,Operational
3530,12,312022,(Radar altimeter product),015011,Log 10 of integrated electron density,Operational
3531,12,312023,(ATSR sea surface temperature product),301047,Product header,Operational
3532,12,312023,(ATSR sea surface temperature product),103003,Repeat 3 descriptors 3 times,Operational
3533,12,312023,(ATSR sea surface temperature product),008022,Number in average,Operational
3534,12,312023,(ATSR sea surface temperature product),012061,Skin temperature,Operational
3535,12,312023,(ATSR sea surface temperature product),022050,Standard deviation of sea surface temperature,Operational
3536,12,312023,(ATSR sea surface temperature product),021069,SST product confidence data,Operational
3537,12,312023,(ATSR sea surface temperature product),021085,ATSR sea surface temperature across-track band number,Operational
3538,12,312024,(Wave scatterometer product enhanced),312020,(Wave scatterometer product),Operational
3539,12,312024,(Wave scatterometer product enhanced),008060,Sample scanning mode significance - range,Operational
3540,12,312024,(Wave scatterometer product enhanced),008022,Number in sample,Operational
3541,12,312024,(Wave scatterometer product enhanced),008060,Sample scanning mode signification - horizontal,Operational
3542,12,312024,(Wave scatterometer product enhanced),008022,Number in sample,Operational
3543,12,312024,(Wave scatterometer product enhanced),025014,Azimuth clutter cut-off,Operational
3544,12,312024,(Wave scatterometer product enhanced),022101,Total energy (wavelength > 731 m),Operational
3545,12,312024,(Wave scatterometer product enhanced),022097,Mean wavelength of image spectrum,Operational
3546,12,312024,(Wave scatterometer product enhanced),022098,Wavelength spread (wavelength > 731 m),Operational
3547,12,312024,(Wave scatterometer product enhanced),022099,Mean direction (wavelength > 731 m),Operational
3548,12,312024,(Wave scatterometer product enhanced),022100,Direction spread (wavelength > 731 m),Operational
3549,12,312025,(Wave scatterometer enhanced product (with change of width for wave number (spectral)),312019,Wave scatterometer product with width change for wave number (spectral),Operational
3550,12,312025,(Wave scatterometer enhanced product (with change of width for wave number (spectral)),008060,Sample scanning mode significance - range,Operational
3551,12,312025,(Wave scatterometer enhanced product (with change of width for wave number (spectral)),008022,Number in sample,Operational
3552,12,312025,(Wave scatterometer enhanced product (with change of width for wave number (spectral)),008060,Sample scanning mode significance - horizontal,Operational
3553,12,312025,(Wave scatterometer enhanced product (with change of width for wave number (spectral)),008022,Number in sample,Operational
3554,12,312025,(Wave scatterometer enhanced product (with change of width for wave number (spectral)),025014,Azimuth clutter cut-off,Operational
3555,12,312025,(Wave scatterometer enhanced product (with change of width for wave number (spectral)),022101,Total energy (wavelength > 731 m),Operational
3556,12,312025,(Wave scatterometer enhanced product (with change of width for wave number (spectral)),022097,Mean wavelength of image spectrum,Operational
3557,12,312025,(Wave scatterometer enhanced product (with change of width for wave number (spectral)),022098,Wavelength spread (wavelength > 731 m),Operational
3558,12,312025,(Wave scatterometer enhanced product (with change of width for wave number (spectral)),022099,Mean direction (wavelength > 731 m),Operational
3559,12,312025,(Wave scatterometer enhanced product (with change of width for wave number (spectral)),022100,Direction spread (wavelength > 731 m),Operational
3560,12,312026,(QUIKSCAT data),301046,,Operational
3561,12,312026,(QUIKSCAT data),301011,Data,Operational
3562,12,312026,(QUIKSCAT data),301013,Time,Operational
3563,12,312026,(QUIKSCAT data),301023,Location,Operational
3564,12,312026,(QUIKSCAT data),312031,,Operational
3565,12,312026,(QUIKSCAT data),101004,Replicate 1 descriptor 4 times,Operational
3566,12,312026,(QUIKSCAT data),312030,,Operational
3567,12,312026,(QUIKSCAT data),021110,Number of inner-beam sigma-0 (forward of satellite),Operational
3568,12,312026,(QUIKSCAT data),301023,Location,Operational
3569,12,312026,(QUIKSCAT data),321027,,Operational
3570,12,312026,(QUIKSCAT data),021111,Number of outer-beam sigma-0 (forward of satellite),Operational
3571,12,312026,(QUIKSCAT data),301023,Location,Operational
3572,12,312026,(QUIKSCAT data),321027,,Operational
3573,12,312026,(QUIKSCAT data),021112,Number of inner-beam sigma-0 (aft of satellite),Operational
3574,12,312026,(QUIKSCAT data),301023,Location,Operational
3575,12,312026,(QUIKSCAT data),321027,,Operational
3576,12,312026,(QUIKSCAT data),021113,Number of outer-beam sigma-0 (aft of satellite),Operational
3577,12,312026,(QUIKSCAT data),301023,Location,Operational
3578,12,312026,(QUIKSCAT data),321027,,Operational
3579,12,312027,(ATSR SST Product (SADIST-2)),301047,ERS product header,Operational
3580,12,312027,(ATSR SST Product (SADIST-2)),105009,Repeat next 5 descriptors 9 times,Operational
3581,12,312027,(ATSR SST Product (SADIST-2)),301023,Location (coarse latitude + longitude) of 10-arcmin cell,Operational
3582,12,312027,(ATSR SST Product (SADIST-2)),007021,Elevation: Incidence angle Nadir view (set to zero),Operational
3583,12,312027,(ATSR SST Product (SADIST-2)),012061,Skin temperature: SST (Nadir-only view),Operational
3584,12,312027,(ATSR SST Product (SADIST-2)),007021,Elevation: Incidence angle Dual view (set to 'missing'),Operational
3585,12,312027,(ATSR SST Product (SADIST-2)),012061,Skin temperature: SST (Dual view),Operational
3586,12,312027,(ATSR SST Product (SADIST-2)),021085,ATSR SST across-track band number (0-9),Operational
3587,12,312027,(ATSR SST Product (SADIST-2)),021070,SST product confidence data (SADIST-2) (23-bit flag),Operational
3588,12,312028,(SEAWINDS QUIKSCAT data),301046,,Operational
3589,12,312028,(SEAWINDS QUIKSCAT data),301011,,Operational
3590,12,312028,(SEAWINDS QUIKSCAT data),301013,,Operational
3591,12,312028,(SEAWINDS QUIKSCAT data),301023,,Operational
3592,12,312028,(SEAWINDS QUIKSCAT data),008025,Time difference qualifier,Operational
3593,12,312028,(SEAWINDS QUIKSCAT data),201136,Change data width,Operational
3594,12,312028,(SEAWINDS QUIKSCAT data),004006,Second,Operational
3595,12,312028,(SEAWINDS QUIKSCAT data),201000,Change data width back to Table B,Operational
3596,12,312028,(SEAWINDS QUIKSCAT data),312031,,Operational
3597,12,312028,(SEAWINDS QUIKSCAT data),312032,,Operational
3598,12,312028,(SEAWINDS QUIKSCAT data),101004,Next descriptor replicated 4 times,Operational
3599,12,312028,(SEAWINDS QUIKSCAT data),312030,,Operational
3600,12,312028,(SEAWINDS QUIKSCAT data),101002,Next descriptor replicated 2 times,Operational
3601,12,312028,(SEAWINDS QUIKSCAT data),312033,,Operational
3602,12,312028,(SEAWINDS QUIKSCAT data),021110,Number of inner-beam sigma-0 (forward of satellite),Operational
3603,12,312028,(SEAWINDS QUIKSCAT data),301023,,Operational
3604,12,312028,(SEAWINDS QUIKSCAT data),321028,,Operational
3605,12,312028,(SEAWINDS QUIKSCAT data),021111,Number of outer-beam sigma-0 (forward of satellite),Operational
3606,12,312028,(SEAWINDS QUIKSCAT data),301023,,Operational
3607,12,312028,(SEAWINDS QUIKSCAT data),321028,,Operational
3608,12,312028,(SEAWINDS QUIKSCAT data),021112,Number of inner-beam sigma-0 (aft of satellite),Operational
3609,12,312028,(SEAWINDS QUIKSCAT data),301023,,Operational
3610,12,312028,(SEAWINDS QUIKSCAT data),321028,,Operational
3611,12,312028,(SEAWINDS QUIKSCAT data),021113,Number of outer-beam sigma-0 (aft of satellite),Operational
3612,12,312028,(SEAWINDS QUIKSCAT data),301023,,Operational
3613,12,312028,(SEAWINDS QUIKSCAT data),321028,,Operational
3614,12,312030,,201130,Change data width,Operational
3615,12,312030,,202129,Change scale,Operational
3616,12,312030,,011012,Wind speed at 10 m,Operational
3617,12,312030,,202000,Change scale back to Table B,Operational
3618,12,312030,,201000,Change data width back to Table B,Operational
3619,12,312030,,011052,Formal uncertainty in wind speed,Operational
3620,12,312030,,201135,Change data width,Operational
3621,12,312030,,202130,Change scale,Operational
3622,12,312030,,011011,Wind direction at 10 m,Operational
3623,12,312030,,202000,Change scale back to Table B,Operational
3624,12,312030,,201000,Change data width back to Table B,Operational
3625,12,312030,,011053,Formal uncertainty in wind direction,Operational
3626,12,312030,,021104,Likelihood computed for solution,Operational
3627,12,312031,,005034,Along-track row number,Operational
3628,12,312031,,006034,Cross-track cell number,Operational
3629,12,312031,,021109,SEAWINDS wind vector cell quality,Operational
3630,12,312031,,011081,Model wind direction at 10 m,Operational
3631,12,312031,,011082,Model wind speed at 10 m,Operational
3632,12,312031,,021101,Number of vector ambiguities,Operational
3633,12,312031,,021102,Index of selected wind vector,Operational
3634,12,312031,,021103,Total number of sigma-0 measurements,Operational
3635,12,312032,,021120,Probability of rain,Operational
3636,12,312032,,021121,SEAWINDS NOF rain index,Operational
3637,12,312032,,013055,Intensity of precipitation,Operational
3638,12,312032,,021122,Attenuation correction on sigma-0 (from tB),Operational
3639,12,312033,,002104,Antenna polarisation,Operational
3640,12,312033,,008022,Total number (with respect to accumulation),Operational
3641,12,312033,,012063,Brightness temperature,Operational
3642,12,312033,,012065,Standard deviation brightness temperature,Operational
3643,12,312041,(Altitude),201141,Change width to 28 bits,Operational
3644,12,312041,(Altitude),202130,Change scale to 2,Operational
3645,12,312041,(Altitude),007001,Altitude,Operational
3646,12,312041,(Altitude),201000,Change width back to Table B,Operational
3647,12,312041,(Altitude),202000,Change scale back to Table B,Operational
3648,12,312042,(Altitude corrections),021077,"Altitude correction, ionosphere",Operational
3649,12,312042,(Altitude corrections),021078,"Altitude correction, dry troposphere",Operational
3650,12,312042,(Altitude corrections),021079,"Altitude correction, wet troposphere",Operational
3651,12,312042,(Altitude corrections),021080,"Altitude correction, calibration constant",Operational
3652,12,312042,(Altitude corrections),021081,Open loop height-time loop calibration correction,Operational
3653,12,312042,(Altitude corrections),021082,Open loop automatic gain control calibration correction,Operational
3654,12,312045,(AATSR sea surface temperatures),001007,Satellite identifier,Operational
3655,12,312045,(AATSR sea surface temperatures),002019,Satellite instruments,Operational
3656,12,312045,(AATSR sea surface temperatures),001096,Station acquisition,Operational
3657,12,312045,(AATSR sea surface temperatures),025061,Software identification and version number,Operational
3658,12,312045,(AATSR sea surface temperatures),005040,Orbit number,Operational
3659,12,312045,(AATSR sea surface temperatures),301011,Date,Operational
3660,12,312045,(AATSR sea surface temperatures),301013,Time,Operational
3661,12,312045,(AATSR sea surface temperatures),301021,Latitude/longitude,Operational
3662,12,312045,(AATSR sea surface temperatures),007002,Height or altitude,Operational
3663,12,312045,(AATSR sea surface temperatures),012180,Average 12 micron BT for all clear pixels at nadir,Operational
3664,12,312045,(AATSR sea surface temperatures),012181,Average 11 micron BT for all clear pixels at nadir,Operational
3665,12,312045,(AATSR sea surface temperatures),012182,Average 3.7 micron BT for all clear pixels at nadir,Operational
3666,12,312045,(AATSR sea surface temperatures),012183,"Average 12 micron BT for all clear pixels, forward view",Operational
3667,12,312045,(AATSR sea surface temperatures),012184,"Average 11 micron BT for all clear pixels, forward view",Operational
3668,12,312045,(AATSR sea surface temperatures),012185,"Average 3.7 micron BT for all clear pixels, forward view",Operational
3669,12,312045,(AATSR sea surface temperatures),002174,Mean across track pixel number,Operational
3670,12,312045,(AATSR sea surface temperatures),021086,"Number of pixels in nadir only, average",Operational
3671,12,312045,(AATSR sea surface temperatures),012186,Mean nadir sea surface temperature,Operational
3672,12,312045,(AATSR sea surface temperatures),021087,"Number of pixels in dual view, average",Operational
3673,12,312045,(AATSR sea surface temperatures),012187,Mean dual view sea surface temperature,Operational
3674,12,312045,(AATSR sea surface temperatures),033043,ATS confidence,Operational
3675,12,312050,(MERIS instrument reporting),001007,Satellite identifier,Operational
3676,12,312050,(MERIS instrument reporting),002019,Instrument type,Operational
3677,12,312050,(MERIS instrument reporting),001096,Station acquisition,Operational
3678,12,312050,(MERIS instrument reporting),025061,Software identification,Operational
3679,12,312050,(MERIS instrument reporting),005040,Orbit number,Operational
3680,12,312050,(MERIS instrument reporting),301011,Date,Operational
3681,12,312050,(MERIS instrument reporting),301013,Time,Operational
3682,12,312050,(MERIS instrument reporting),301021,Latitude/longitude,Operational
3683,12,312050,(MERIS instrument reporting),007025,Solar zenith angle,Operational
3684,12,312050,(MERIS instrument reporting),005022,Solar azimuth,Operational
3685,12,312050,(MERIS instrument reporting),010080,Viewing zenith angle,Operational
3686,12,312050,(MERIS instrument reporting),027080,Viewing azimuth angle,Operational
3687,12,312050,(MERIS instrument reporting),008003,Vertical significance,Operational
3688,12,312050,(MERIS instrument reporting),007004,Pressure,Operational
3689,12,312050,(MERIS instrument reporting),013093,Cloud optical thickness,Operational
3690,12,312050,(MERIS instrument reporting),008003,Vertical significance,Operational
3691,12,312050,(MERIS instrument reporting),201131,Change data width,Operational
3692,12,312050,(MERIS instrument reporting),202129,Change scale,Operational
3693,12,312050,(MERIS instrument reporting),007004,Pressure,Operational
3694,12,312050,(MERIS instrument reporting),007004,Pressure,Operational
3695,12,312050,(MERIS instrument reporting),202000,Cancel operator,Operational
3696,12,312050,(MERIS instrument reporting),201000,Cancel operator,Operational
3697,12,312050,(MERIS instrument reporting),013095,Total column water vapour,Operational
3698,12,312051,(Ocean cross spectra - WVS),001007,Satellite identifier,Operational
3699,12,312051,(Ocean cross spectra - WVS),002019,Satellite instrument type,Operational
3700,12,312051,(Ocean cross spectra - WVS),001096,Station acquisition,Operational
3701,12,312051,(Ocean cross spectra - WVS),025061,Software identification,Operational
3702,12,312051,(Ocean cross spectra - WVS),005040,Orbit number,Operational
3703,12,312051,(Ocean cross spectra - WVS),008075,Ascending/descending orbit qualifier,Operational
3704,12,312051,(Ocean cross spectra - WVS),301011,Date,Operational
3705,12,312051,(Ocean cross spectra - WVS),301013,Time,Operational
3706,12,312051,(Ocean cross spectra - WVS),301021,Latitude/longitude,Operational
3707,12,312051,(Ocean cross spectra - WVS),001012,Direction of motion of moving observing platform,Operational
3708,12,312051,(Ocean cross spectra - WVS),201131,Change data width,Operational
3709,12,312051,(Ocean cross spectra - WVS),001013,Speed of motion of moving observing platform,Operational
3710,12,312051,(Ocean cross spectra - WVS),201000,Cancel operator,Operational
3711,12,312051,(Ocean cross spectra - WVS),010032,Satellite distance to Earth centre,Operational
3712,12,312051,(Ocean cross spectra - WVS),010033,Altitude (platform to ellipsoid),Operational
3713,12,312051,(Ocean cross spectra - WVS),010034,Earth radius,Operational
3714,12,312051,(Ocean cross spectra - WVS),007002,Height,Operational
3715,12,312051,(Ocean cross spectra - WVS),008012,Land/sea qualifier,Operational
3716,12,312051,(Ocean cross spectra - WVS),025110,Image processing summary,Operational
3717,12,312051,(Ocean cross spectra - WVS),025111,Number of input data gaps,Operational
3718,12,312051,(Ocean cross spectra - WVS),025102,Number of missing lines excluding data gaps,Operational
3719,12,312051,(Ocean cross spectra - WVS),002104,Antenna polarisation,Operational
3720,12,312051,(Ocean cross spectra - WVS),025103,Number of directional bins,Operational
3721,12,312051,(Ocean cross spectra - WVS),025104,Number of wave-length bins,Operational
3722,12,312051,(Ocean cross spectra - WVS),025105,First directional bin,Operational
3723,12,312051,(Ocean cross spectra - WVS),025106,Directional bin step,Operational
3724,12,312051,(Ocean cross spectra - WVS),025107,First wave-length bin,Operational
3725,12,312051,(Ocean cross spectra - WVS),025108,Last wave-length bin,Operational
3726,12,312051,(Ocean cross spectra - WVS),002111,Radar incidence angle,Operational
3727,12,312051,(Ocean cross spectra - WVS),002121,Mean frequency,Operational
3728,12,312051,(Ocean cross spectra - WVS),002026,Cross-track resolution,Operational
3729,12,312051,(Ocean cross spectra - WVS),002027,Along-track resolution,Operational
3730,12,312051,(Ocean cross spectra - WVS),021130,Spectrum total energy,Operational
3731,12,312051,(Ocean cross spectra - WVS),021131,Spectrum maximum energy,Operational
3732,12,312051,(Ocean cross spectra - WVS),021132,Direction of spectrum max on higher resolution grid,Operational
3733,12,312051,(Ocean cross spectra - WVS),021133,Wavelength of spectrum max on higher resolution grid,Operational
3734,12,312051,(Ocean cross spectra - WVS),021064,Clutter noise estimate,Operational
3735,12,312051,(Ocean cross spectra - WVS),025014,Azimuth clutter cut-off,Operational
3736,12,312051,(Ocean cross spectra - WVS),021134,Range resolution of cross covariance spectrum,Operational
3737,12,312051,(Ocean cross spectra - WVS),107018,Replicate next 7 descriptors 18 times,Operational
3738,12,312051,(Ocean cross spectra - WVS),005030,Direction (spectral),Operational
3739,12,312051,(Ocean cross spectra - WVS),105024,Replicate 5 descriptors 24 times,Operational
3740,12,312051,(Ocean cross spectra - WVS),201130,Change data width,Operational
3741,12,312051,(Ocean cross spectra - WVS),006030,Wave number (spectral),Operational
3742,12,312051,(Ocean cross spectra - WVS),201000,Cancel operator,Operational
3743,12,312051,(Ocean cross spectra - WVS),021135,Real part of cross spectra,Operational
3744,12,312051,(Ocean cross spectra - WVS),021136,Imaginary part of cross spectra,Operational
3745,12,312051,(Ocean cross spectra - WVS),033044,ASAR quality,Operational
3746,12,312052,(RA2 - radar altimeter-2),001007,Satellite identifier,Operational
3747,12,312052,(RA2 - radar altimeter-2),002019,Satellite instrument type,Operational
3748,12,312052,(RA2 - radar altimeter-2),001096,Station acquisition,Operational
3749,12,312052,(RA2 - radar altimeter-2),025061,Software identification,Operational
3750,12,312052,(RA2 - radar altimeter-2),005040,Orbit number,Operational
3751,12,312052,(RA2 - radar altimeter-2),025120,RA2 L2 processing flag,Operational
3752,12,312052,(RA2 - radar altimeter-2),025121,RA2 L2 processing quality,Operational
3753,12,312052,(RA2 - radar altimeter-2),025124,MWR L2 processing flag,Operational
3754,12,312052,(RA2 - radar altimeter-2),025125,MWR L2 processing quality,Operational
3755,12,312052,(RA2 - radar altimeter-2),025122,Hardware configuration for RF,Operational
3756,12,312052,(RA2 - radar altimeter-2),025123,Hardware configuration for HPA,Operational
3757,12,312052,(RA2 - radar altimeter-2),301011,Date,Operational
3758,12,312052,(RA2 - radar altimeter-2),301013,Time,Operational
3759,12,312052,(RA2 - radar altimeter-2),301021,Latitude/longitude,Operational
3760,12,312052,(RA2 - radar altimeter-2),007002,Height or altitude,Operational
3761,12,312052,(RA2 - radar altimeter-2),002119,Instrument operations,Operational
3762,12,312052,(RA2 - radar altimeter-2),033047,Measurement confidence data,Operational
3763,12,312052,(RA2 - radar altimeter-2),010081,Altitude of COG above reference ellipsoid,Operational
3764,12,312052,(RA2 - radar altimeter-2),010082,Instantaneous altitude rate,Operational
3765,12,312052,(RA2 - radar altimeter-2),010083,Off nadir angle of the satellite from platform data,Operational
3766,12,312052,(RA2 - radar altimeter-2),010084,Off nadir angle of the satellite from waveform data,Operational
3767,12,312052,(RA2 - radar altimeter-2),002116,Percentage of 320 MHz band processed,Operational
3768,12,312052,(RA2 - radar altimeter-2),002117,Percentage of 80 MHz band processed,Operational
3769,12,312052,(RA2 - radar altimeter-2),002118,Percentage of 20 MHz band processed,Operational
3770,12,312052,(RA2 - radar altimeter-2),002156,Percentage of valid Ku ocean retracker measurements,Operational
3771,12,312052,(RA2 - radar altimeter-2),002157,Percentage of valid S ocean retracker measurements,Operational
3772,12,312052,(RA2 - radar altimeter-2),014055,Solar activity index,Operational
3773,12,312052,(RA2 - radar altimeter-2),022150,Number of 18 Hz valid points for Ku band,Operational
3774,12,312052,(RA2 - radar altimeter-2),022151,Ku band ocean range,Operational
3775,12,312052,(RA2 - radar altimeter-2),022152,STD of 18Hz Ku band ocean range,Operational
3776,12,312052,(RA2 - radar altimeter-2),022153,Number of 18 Hz valid points for S band,Operational
3777,12,312052,(RA2 - radar altimeter-2),022154,S band ocean range,Operational
3778,12,312052,(RA2 - radar altimeter-2),022155,STD of 18 Hz S band ocean range,Operational
3779,12,312052,(RA2 - radar altimeter-2),022156,Ku band significant wave height,Operational
3780,12,312052,(RA2 - radar altimeter-2),022157,STD of 18 Hz Ku band significant wave height,Operational
3781,12,312052,(RA2 - radar altimeter-2),022158,S band significant wave height,Operational
3782,12,312052,(RA2 - radar altimeter-2),022159,STD 18 Hz S band significant wave height,Operational
3783,12,312052,(RA2 - radar altimeter-2),021137,Ku band corrected ocean backscatter coefficient,Operational
3784,12,312052,(RA2 - radar altimeter-2),021138,STD Ku band corrected ocean backscatter coefficient,Operational
3785,12,312052,(RA2 - radar altimeter-2),021139,Ku band net instrumental correction for AGC,Operational
3786,12,312052,(RA2 - radar altimeter-2),021140,S band corrected ocean backscatter coefficient,Operational
3787,12,312052,(RA2 - radar altimeter-2),021141,STD S band corrected ocean backscatter coefficient,Operational
3788,12,312052,(RA2 - radar altimeter-2),021142,S band net instrumental correction for AGC,Operational
3789,12,312052,(RA2 - radar altimeter-2),010085,Mean sea-surface height,Operational
3790,12,312052,(RA2 - radar altimeter-2),010086,Geoid height,Operational
3791,12,312052,(RA2 - radar altimeter-2),010087,Ocean depth/land elevation,Operational
3792,12,312052,(RA2 - radar altimeter-2),010088,Total geocentric ocean tide height solution 1,Operational
3793,12,312052,(RA2 - radar altimeter-2),010089,Total geocentric ocean tide height solution 2,Operational
3794,12,312052,(RA2 - radar altimeter-2),010090,Long period tide height,Operational
3795,12,312052,(RA2 - radar altimeter-2),010091,Tidal loading height,Operational
3796,12,312052,(RA2 - radar altimeter-2),010092,Solid earth tide height,Operational
3797,12,312052,(RA2 - radar altimeter-2),010093,Geocentric pole tide height,Operational
3798,12,312052,(RA2 - radar altimeter-2),011002,Wind speed,Operational
3799,12,312052,(RA2 - radar altimeter-2),025126,Model dry tropospheric correction,Operational
3800,12,312052,(RA2 - radar altimeter-2),025127,Inverted barometer correction,Operational
3801,12,312052,(RA2 - radar altimeter-2),025128,Model wet tropospheric correction,Operational
3802,12,312052,(RA2 - radar altimeter-2),025129,MWR derived wet tropospheric correction,Operational
3803,12,312052,(RA2 - radar altimeter-2),025130,RA2 ionospheric correction on Ku band,Operational
3804,12,312052,(RA2 - radar altimeter-2),025131,Ionospheric correction from Doris on Ku band,Operational
3805,12,312052,(RA2 - radar altimeter-2),025132,Ionospheric correction from model on Ku band,Operational
3806,12,312052,(RA2 - radar altimeter-2),025133,Sea state bias correction on Ku band,Operational
3807,12,312052,(RA2 - radar altimeter-2),025134,RA2 ionospheric correction on S band,Operational
3808,12,312052,(RA2 - radar altimeter-2),025135,Ionospheric correction from Doris on S band,Operational
3809,12,312052,(RA2 - radar altimeter-2),025136,Ionospheric correction from model on S band,Operational
3810,12,312052,(RA2 - radar altimeter-2),025137,Sea state bias correction on S band,Operational
3811,12,312052,(RA2 - radar altimeter-2),013096,MWR water vapour content,Operational
3812,12,312052,(RA2 - radar altimeter-2),013097,MWR liquid water content,Operational
3813,12,312052,(RA2 - radar altimeter-2),011095,U component of model wind vector,Operational
3814,12,312052,(RA2 - radar altimeter-2),011096,V component of model wind vector,Operational
3815,12,312052,(RA2 - radar altimeter-2),012188,Interpolated 23.8 GHz brightness temperature from MWR,Operational
3816,12,312052,(RA2 - radar altimeter-2),012189,Interpolated 36.5 GHz brightness temperature from MWR,Operational
3817,12,312052,(RA2 - radar altimeter-2),002158,RA2 instrument,Operational
3818,12,312052,(RA2 - radar altimeter-2),002159,MWR instrument,Operational
3819,12,312052,(RA2 - radar altimeter-2),033052,S band ocean retracking quality,Operational
3820,12,312052,(RA2 - radar altimeter-2),033053,Ku band ocean retracking quality,Operational
3821,12,312052,(RA2 - radar altimeter-2),021143,Ku band rain attenuation,Operational
3822,12,312052,(RA2 - radar altimeter-2),021144,Altimeter rain flag,Operational
3823,12,312053,(Ocean wave spectra),001007,Satellite identifier,Operational
3824,12,312053,(Ocean wave spectra),002019,Satellite instrument type,Operational
3825,12,312053,(Ocean wave spectra),001096,Station acquisition,Operational
3826,12,312053,(Ocean wave spectra),025061,Software identification and version number,Operational
3827,12,312053,(Ocean wave spectra),005040,Orbit number,Operational
3828,12,312053,(Ocean wave spectra),008075,Ascending/descending orbit qualifier,Operational
3829,12,312053,(Ocean wave spectra),301011,Date,Operational
3830,12,312053,(Ocean wave spectra),301013,Time,Operational
3831,12,312053,(Ocean wave spectra),301021,Latitude/longitude,Operational
3832,12,312053,(Ocean wave spectra),001012,Direction of motion of moving observing platform,Operational
3833,12,312053,(Ocean wave spectra),201131,Change data width,Operational
3834,12,312053,(Ocean wave spectra),001013,Speed of motion of moving observing platform,Operational
3835,12,312053,(Ocean wave spectra),201000,Cancel operator,Operational
3836,12,312053,(Ocean wave spectra),010032,Satellite distance to Earth centre,Operational
3837,12,312053,(Ocean wave spectra),010033,Altitude (platform to ellipsoid),Operational
3838,12,312053,(Ocean wave spectra),010034,Earth radius,Operational
3839,12,312053,(Ocean wave spectra),007002,Height or altitude,Operational
3840,12,312053,(Ocean wave spectra),008012,Land/sea qualifier,Operational
3841,12,312053,(Ocean wave spectra),025110,Image processing summary,Operational
3842,12,312053,(Ocean wave spectra),025111,Number of input data gaps,Operational
3843,12,312053,(Ocean wave spectra),025102,Number of missing lines excluding data gaps,Operational
3844,12,312053,(Ocean wave spectra),002104,Antenna polarisation,Operational
3845,12,312053,(Ocean wave spectra),025103,Number of directional bins,Operational
3846,12,312053,(Ocean wave spectra),025104,Number of wavelength bins,Operational
3847,12,312053,(Ocean wave spectra),025105,First directional bin,Operational
3848,12,312053,(Ocean wave spectra),025106,Directional bin step,Operational
3849,12,312053,(Ocean wave spectra),025107,First wavelength bin,Operational
3850,12,312053,(Ocean wave spectra),025108,Last wavelength bin,Operational
3851,12,312053,(Ocean wave spectra),011001,Wind direction,Operational
3852,12,312053,(Ocean wave spectra),011002,Wind speed,Operational
3853,12,312053,(Ocean wave spectra),022160,Normalized inverse wave age,Operational
