#
# BUFR Table D
# hand modified from B_TableD.xls file from AShimazaki@wmo.int Dec 01, 2009
#
SNo,Category,FXY1,enElementName1,FXY2,enElementName2
3412,13,313009,(Radar reflectivity values),101000,Delayed replication of 1 descriptor
3413,13,313009,(Radar reflectivity values),031001,Replication factor
3414,13,313009,(Radar reflectivity values),021001,Horizontal reflectivity
3415,13,313010,(Radar rainfall intensities),021036,Radar rainfall intensity
3416,13,313010,(Radar rainfall intensities),101000,Delayed replication of 1 descriptor
3417,13,313010,(Radar rainfall intensities),031001,Replication factor
3418,13,313010,(Radar rainfall intensities),021036,Radar rainfall intensity
3419,13,313031,(Non run-length encoded row for Pixel value (4 bits)),006002,First longitude location minus one increment
3420,13,313031,(Non run-length encoded row for Pixel value (4 bits)),006012,Longitude increment
3421,13,313031,(Non run-length encoded row for Pixel value (4 bits)),101000,Delayed replication of 1 descriptor
3422,13,313031,(Non run-length encoded row for Pixel value (4 bits)),031002,Extended replication factor
3423,13,313031,(Non run-length encoded row for Pixel value (4 bits)),030001,Pixel value (4 bits)
3424,13,313032,(Non run-length encoded picture data for Pixel value (4 bits)),005002,First latitude location minus one increment
3425,13,313032,(Non run-length encoded picture data for Pixel value (4 bits)),005012,Latitude increment (signed value so cannot cross pole)
3426,13,313032,(Non run-length encoded picture data for Pixel value (4 bits)),101000,Delayed replication of 1 descriptor
3427,13,313032,(Non run-length encoded picture data for Pixel value (4 bits)),031002,Extended replication factor
3428,13,313032,(Non run-length encoded picture data for Pixel value (4 bits)),313031,Non run-length encoded row
3429,13,313041,(Run-length encoded row for Pixel value (4 bits)),006002,First longitude location minus one increment
3430,13,313041,(Run-length encoded row for Pixel value (4 bits)),110000,Delayed replication of 10 descriptors
3431,13,313041,(Run-length encoded row for Pixel value (4 bits)),031001,Replication factor
3432,13,313041,(Run-length encoded row for Pixel value (4 bits)),104000,Delayed replication of 4 descriptors
3433,13,313041,(Run-length encoded row for Pixel value (4 bits)),031001,Replication factor
3434,13,313041,(Run-length encoded row for Pixel value (4 bits)),006012,Longitude increment
3435,13,313041,(Run-length encoded row for Pixel value (4 bits)),101000,Delayed replication of 1 descriptor
3436,13,313041,(Run-length encoded row for Pixel value (4 bits)),031012,Repetition factor
3437,13,313041,(Run-length encoded row for Pixel value (4 bits)),030001,Pixel value (4 bits)
3438,13,313041,(Run-length encoded row for Pixel value (4 bits)),006012,Longitude increment
3439,13,313041,(Run-length encoded row for Pixel value (4 bits)),101000,Delayed replication of 1 descriptor
3440,13,313041,(Run-length encoded row for Pixel value (4 bits)),031001,Replication factor
3441,13,313041,(Run-length encoded row for Pixel value (4 bits)),030001,Pixel value (4 bits)
3442,13,313042,(Run-length encoded picture data for Pixel value (4 bits)),005002,First latitude location minus one increment
3443,13,313042,(Run-length encoded picture data for Pixel value (4 bits)),005012,Latitude increment (signed value so cannot cross pole)
3444,13,313042,(Run-length encoded picture data for Pixel value (4 bits)),101000,Delayed replication of 1 descriptor
3445,13,313042,(Run-length encoded picture data for Pixel value (4 bits)),031002,Extended replication factor
3446,13,313042,(Run-length encoded picture data for Pixel value (4 bits)),313041,Run-length encoded row
3447,13,313043,(Run-length encoded picture data for Pixel value (4 bits),006002,First longitude location minus one increment
3448,13,313043,(Run-length encoded picture data for Pixel value (4 bits),005002,First latitude location minus one increment
3449,13,313043,(Run-length encoded picture data for Pixel value (4 bits),005012,Latitude increment
3450,13,313043,(Run-length encoded picture data for Pixel value (4 bits),112000,Delayed replication of 12 descriptors
3451,13,313043,(Run-length encoded picture data for Pixel value (4 bits),031001,Replication factor
3452,13,313043,(Run-length encoded picture data for Pixel value (4 bits),110000,Delayed replication of 10 descriptors
3453,13,313043,(Run-length encoded picture data for Pixel value (4 bits),031001,Replication factor
3454,13,313043,(Run-length encoded picture data for Pixel value (4 bits),104000,Delayed replication of 4 descriptors
3455,13,313043,(Run-length encoded picture data for Pixel value (4 bits),031001,Replication factor
3456,13,313043,(Run-length encoded picture data for Pixel value (4 bits),006012,Longitude increment
3457,13,313043,(Run-length encoded picture data for Pixel value (4 bits),101000,Delayed replication of 1 descriptor
3458,13,313043,(Run-length encoded picture data for Pixel value (4 bits),031011,Repetition factor
3459,13,313043,(Run-length encoded picture data for Pixel value (4 bits),030001,Pixel value (4 bits)
3460,13,313043,(Run-length encoded picture data for Pixel value (4 bits),006012,Longitude increment
3461,13,313043,(Run-length encoded picture data for Pixel value (4 bits),101000,Delayed replication of 1 descriptor
3462,13,313043,(Run-length encoded picture data for Pixel value (4 bits),031001,Replication factor
3463,13,313043,(Run-length encoded picture data for Pixel value (4 bits),030001,Pixel value (4 bits)
3464,15,315001,(Typically reported underwater sounding without optional fields),001011,Ship's call sign
3465,15,315001,(Typically reported underwater sounding without optional fields),301011,Date
3466,15,315001,(Typically reported underwater sounding without optional fields),301012,Time
3467,15,315001,(Typically reported underwater sounding without optional fields),301023,Latitude and longitude (coarse accuracy)
3468,15,315001,(Typically reported underwater sounding without optional fields),306001,"Depth, temperature"
3469,15,315002,(Typically reported underwater sounding without optional fields),001011,Ship's call sign
3470,15,315002,(Typically reported underwater sounding without optional fields),301011,Date
3471,15,315002,(Typically reported underwater sounding without optional fields),301012,Time
3472,15,315002,(Typically reported underwater sounding without optional fields),301023,Latitude and longitude (coarse accuracy)
3473,15,315002,(Typically reported underwater sounding without optional fields),306004,"Depth, temperature, salinity"
3474,15,315003,(Temperature and salinity profile observed by profile floats),001087,WMO Marine observing platform extended identifier
3475,15,315003,(Temperature and salinity profile observed by profile floats),001085,Observing platform manufacturers model
3476,15,315003,(Temperature and salinity profile observed by profile floats),001086,Observing platform manufacturers serial number
3477,15,315003,(Temperature and salinity profile observed by profile floats),002036,Buoy type
3478,15,315003,(Temperature and salinity profile observed by profile floats),002148,Data collection and/or location system
3479,15,315003,(Temperature and salinity profile observed by profile floats),002149,Type of data buoy
3480,15,315003,(Temperature and salinity profile observed by profile floats),022055,Float cycle number
3481,15,315003,(Temperature and salinity profile observed by profile floats),022056,Direction of profile
3482,15,315003,(Temperature and salinity profile observed by profile floats),022067,Instrument type for water temperature profile measurement
3483,15,315003,(Temperature and salinity profile observed by profile floats),301011,Date
3484,15,315003,(Temperature and salinity profile observed by profile floats),301012,Time
3485,15,315003,(Temperature and salinity profile observed by profile floats),301021,Latitude and longitude (high accuracy)
3486,15,315003,(Temperature and salinity profile observed by profile floats),008080,Qualifier for quality class
3487,15,315003,(Temperature and salinity profile observed by profile floats),033050,GTSPP quality class
3488,15,315003,(Temperature and salinity profile observed by profile floats),109000,Delayed replication of 9 descriptors
3489,15,315003,(Temperature and salinity profile observed by profile floats),031002,Extended delayed descriptor replication factor
3490,15,315003,(Temperature and salinity profile observed by profile floats),007065,Water pressure
3491,15,315003,(Temperature and salinity profile observed by profile floats),008080,Qualifier for quality class
3492,15,315003,(Temperature and salinity profile observed by profile floats),033050,GTSPP quality class
3493,15,315003,(Temperature and salinity profile observed by profile floats),022045,Subsurface sea temperature
3494,15,315003,(Temperature and salinity profile observed by profile floats),008080,Qualifier for quality class
3495,15,315003,(Temperature and salinity profile observed by profile floats),033050,GTSPP quality class
3496,15,315003,(Temperature and salinity profile observed by profile floats),022064,Salinity
3497,15,315003,(Temperature and salinity profile observed by profile floats),008080,Qualifier for quality class
3498,15,315003,(Temperature and salinity profile observed by profile floats),033050,GTSPP quality class
3499,16,316001,,301011,"Year, month, day"
3500,16,316001,,004004,Hour
3501,16,316001,,301023,Latitude and longitude (coarse accuracy)
3502,16,316001,,001021,Synoptic feature identifier
3503,16,316001,,002041,Method for estimating reports related to synoptic features
3504,16,316001,,019001,Type of synoptic feature
3505,16,316001,,010051,Pressure reduced to mean sea level
3506,16,316001,,019002,Effective radius of feature
3507,16,316001,,019003,Wind speed threshold (15 m s^-1 typically)
3508,16,316001,,019004,Effective radius with respect to wind speeds above threshold
3509,16,316002,(Header),008021,Data time (analysis)
3510,16,316002,(Header),004001,Year
3511,16,316002,(Header),004002,Month
3512,16,316002,(Header),004003,Day
3513,16,316002,(Header),004004,Hour
3514,16,316002,(Header),004005,Minute
3515,16,316002,(Header),001033,Originating/generating centre
3516,16,316002,(Header),008021,Validity time (forecast)
3517,16,316002,(Header),004001,Year
3518,16,316002,(Header),004002,Month
3519,16,316002,(Header),004003,Day
3520,16,316002,(Header),004004,Hour
3521,16,316002,(Header),004005,Minute
3522,16,316002,(Header),007002,Flight level (altitude) (base of chart layer)
3523,16,316002,(Header),007002,Flight level (altitude) (top of chart layer)
3524,16,316003,(Jet stream),110000,Delayed replication
3525,16,316003,(Jet stream),031001,Replication
3526,16,316003,(Jet stream),008011,Meteorological feature (jet stream value)
3527,16,316003,(Jet stream),008007,Dimensional significance (value for line)
3528,16,316003,(Jet stream),104000,Delayed replication
3529,16,316003,(Jet stream),031001,Replication
3530,16,316003,(Jet stream),005002,Latitude (coarse)
3531,16,316003,(Jet stream),006002,Longitude (coarse)
3532,16,316003,(Jet stream),010002,Flight level (altitude)
3533,16,316003,(Jet stream),011002,Wind speed
3534,16,316003,(Jet stream),008007,Dimensional significance (cancel)
3535,16,316003,(Jet stream),008011,Meteorological feature (cancel/end of object)
3536,16,316004,(Turbulence),111000,Delayed replication
3537,16,316004,(Turbulence),031001,Replication
3538,16,316004,(Turbulence),008011,Meteorological feature (value for turbulence)
3539,16,316004,(Turbulence),008007,Dimensional significance (value for area)
3540,16,316004,(Turbulence),007002,Flight level (altitude) (base of layer)
3541,16,316004,(Turbulence),007002,Flight level (altitude) (top of layer)
3542,16,316004,(Turbulence),102000,Delayed replication
3543,16,316004,(Turbulence),031001,Replication
3544,16,316004,(Turbulence),005002,Latitude (coarse)
3545,16,316004,(Turbulence),006002,Longitude (coarse)
3546,16,316004,(Turbulence),011031,Degree of turbulence (see note 1)
3547,16,316004,(Turbulence),008007,Dimensional significance (cancel)
3548,16,316004,(Turbulence),008011,Meteorological feature (cancel/end of object)
3549,16,316005,(Storm),108000,Delayed replication
3550,16,316005,(Storm),031001,Replication
3551,16,316005,(Storm),008005,Meteorological attribute significance (storm centre)
3552,16,316005,(Storm),008007,Dimensional significance (value for point)
3553,16,316005,(Storm),005002,Latitude (coarse)
3554,16,316005,(Storm),006002,Longitude (coarse)
3555,16,316005,(Storm),001026,"WMO storm name (use ""UNKNOWN"" for a sandstorm)"
3556,16,316005,(Storm),019001,Synoptic features (value for type of storm)
3557,16,316005,(Storm),008007,Dimensional significance (cancel)
3558,16,316005,(Storm),008005,Meteorological attribute significance (cancel/end of object)
3559,16,316006,(Cloud),112000,Delayed replication
3560,16,316006,(Cloud),031001,Replication
3561,16,316006,(Cloud),008011,Meteorological feature (value for cloud)
3562,16,316006,(Cloud),008007,Dimensional significance (value for area)
3563,16,316006,(Cloud),007002,Flight level (altitude) (base of layer)
3564,16,316006,(Cloud),007002,Flight level (altitude) (top of layer)
3565,16,316006,(Cloud),102000,Delayed replication
3566,16,316006,(Cloud),031001,Replication
3567,16,316006,(Cloud),005002,Latitude (coarse)
3568,16,316006,(Cloud),006002,Longitude (coarse)
3569,16,316006,(Cloud),020011,Cloud amount (see note 2)
3570,16,316006,(Cloud),020012,Cloud type
3571,16,316006,(Cloud),008007,Dimensional significance (cancel)
3572,16,316006,(Cloud),008011,Meteorological feature (cancel/end of object)
3573,16,316007,(Front),110000,Delayed replication
3574,16,316007,(Front),031001,Replication
3575,16,316007,(Front),008011,Meteorological feature (value for type of front) (see note 3)
3576,16,316007,(Front),008007,Dimensional significance (value for line)
3577,16,316007,(Front),104000,Delayed replication
3578,16,316007,(Front),031001,Replication
3579,16,316007,(Front),005002,Latitude (coarse)
3580,16,316007,(Front),006002,Longitude (coarse)
3581,16,316007,(Front),019005,Direction of feature
3582,16,316007,(Front),019006,Speed of feature
3583,16,316007,(Front),008007,Dimensional significance (cancel)
3584,16,316007,(Front),008011,Meteorological feature (cancel/end of object)
3585,16,316008,(Tropopause),111000,Delayed replication
3586,16,316008,(Tropopause),031001,Replication
3587,16,316008,(Tropopause),008001,Vertical significance (bit 3 set for tropopause)
3588,16,316008,(Tropopause),008007,Dimensional significance (value for point)
3589,16,316008,(Tropopause),008023,Statistic (type of tropopause value) (see note 4)
3590,16,316008,(Tropopause),103000,Delayed replication
3591,16,316008,(Tropopause),031001,Replication
3592,16,316008,(Tropopause),005002,Latitude (coarse)
3593,16,316008,(Tropopause),006002,Longitude (coarse)
3594,16,316008,(Tropopause),010002,Height/altitude
3595,16,316008,(Tropopause),008023,Statistic (cancel)
3596,16,316008,(Tropopause),008007,Dimensional significance (cancel)
3597,16,316008,(Tropopause),008001,Vertical significance (cancel/end of object)
3598,16,316009,(Airframe icing area),111000,Delayed replication
3599,16,316009,(Airframe icing area),031001,Replication
3600,16,316009,(Airframe icing area),008011,Meteorological feature (value for airframe icing)
3601,16,316009,(Airframe icing area),008007,Dimensional significance (value for area)
3602,16,316009,(Airframe icing area),007002,Flight level (altitude) (base of layer)
3603,16,316009,(Airframe icing area),007002,Flight level (altitude) (top of layer)
3604,16,316009,(Airframe icing area),102000,Delayed replication
3605,16,316009,(Airframe icing area),031001,Replication
3606,16,316009,(Airframe icing area),005002,Latitude (coarse)
3607,16,316009,(Airframe icing area),006002,Longitude (coarse)
3608,16,316009,(Airframe icing area),020041,Airframe icing (type of airframe icing)
3609,16,316009,(Airframe icing area),008007,Dimensional significance (cancel)
3610,16,316009,(Airframe icing area),008011,Meteorological feature (cancel/end of object)
3611,16,316010,(Name of feature),107000,Delayed replication
3612,16,316010,(Name of feature),031001,Replication
3613,16,316010,(Name of feature),008011,Meteorological feature
3614,16,316010,(Name of feature),008007,Dimensional significance (value for point)
3615,16,316010,(Name of feature),001022,Name of feature
3616,16,316010,(Name of feature),005002,Latitude (coarse)
3617,16,316010,(Name of feature),006002,Longitude (coarse)
3618,16,316010,(Name of feature),008007,Dimensional significance (cancel)
3619,16,316010,(Name of feature),008011,Meteorological feature (cancel/end of object)
3620,16,316011,(Volcano erupting),117000,Delayed replication
3621,16,316011,(Volcano erupting),031001,Replication
3622,16,316011,(Volcano erupting),008011,Meteorological feature (value for special clouds)
3623,16,316011,(Volcano erupting),001022,Name of feature (volcano name)
3624,16,316011,(Volcano erupting),008007,Dimensional significance (value for point)
3625,16,316011,(Volcano erupting),102000,Delayed replication
3626,16,316011,(Volcano erupting),031001,Replication
3627,16,316011,(Volcano erupting),005002,Latitude (coarse)
3628,16,316011,(Volcano erupting),006002,Longitude (coarse)
3629,16,316011,(Volcano erupting),008021,Time significance (eruption starting time)
3630,16,316011,(Volcano erupting),004001,Year
3631,16,316011,(Volcano erupting),004002,Month
3632,16,316011,(Volcano erupting),004003,Day
3633,16,316011,(Volcano erupting),004004,Hour
3634,16,316011,(Volcano erupting),004005,Minute
3635,16,316011,(Volcano erupting),020090,Special clouds (clouds from volcanic eruptions)
3636,16,316011,(Volcano erupting),008021,Time significance (cancel)
3637,16,316011,(Volcano erupting),008007,Dimensional significance (cancel)
3638,16,316011,(Volcano erupting),008011,Meteorological feature (cancel/end of object)
3639,16,316022,(Forecast data),001032,"Generating application (NWP model name, etc. code table defined by originating/generating centre)"
3640,16,316022,(Forecast data),002041,Method for estimating reports related to synoptic feature
3641,16,316022,(Forecast data),019001,Type of synoptic feature
3642,16,316022,(Forecast data),019010,Method for tracing of the centre of synoptic feature
3643,16,316022,(Forecast data),118000,Delayed replication of 18 descriptors
3644,16,316022,(Forecast data),031001,Replication factor
3645,16,316022,(Forecast data),008021,Time significance (forecast)
3646,16,316022,(Forecast data),004014,Time increment (hour)
3647,16,316022,(Forecast data),008005,Surface synoptic feature significance
3648,16,316022,(Forecast data),301023,"Latitude (coarse accuracy), longitude (coarse accuracy)"
3649,16,316022,(Forecast data),019005,Direction of motion of feature
3650,16,316022,(Forecast data),019006,Speed of motion of feature
3651,16,316022,(Forecast data),010004,Pressure
3652,16,316022,(Forecast data),011041,Maximum wind speed (gust: e.g. used in United States)
3653,16,316022,(Forecast data),008021,Time significance (forecast time averaged)
3654,16,316022,(Forecast data),004075,Time period (minutes)
3655,16,316022,(Forecast data),011040,Maximum wind speed (mean wind)
3656,16,316022,(Forecast data),019008,Vertical extent of feature
3657,16,316022,(Forecast data),105004,Replicate 5 descriptors 4 times
3658,16,316022,(Forecast data),005021,Starting bearing or azimuth
3659,16,316022,(Forecast data),005021,Ending bearing or azimuth
3660,16,316022,(Forecast data),102002,Replicate 2 descriptors 2 times
3661,16,316022,(Forecast data),019003,Wind speed threshold
3662,16,316022,(Forecast data),019004,Effective radius with respect to wind speed above threshold
3663,16,316030,(SIGMET header),301014,Time period (for which SIGMET is valid)
3664,16,316030,(SIGMET header),001037,SIGMET sequence identifier
3665,16,316030,(SIGMET header),010064,SIGMET cruising level
3666,16,316030,(SIGMET header),008019,"Qualifier for location identifier, 1=ATS unit serving FIR"
3667,16,316030,(SIGMET header),001062,Short ICAO location identifier
3668,16,316030,(SIGMET header),008019,"Qualifier for location identifier, 2=FIR, 3=UIR, 4=CTA"
3669,16,316030,(SIGMET header),001065,ICAO region identifier
3670,16,316030,(SIGMET header),008019,"Qualifier for location identifier, 6=MWO"
3671,16,316030,(SIGMET header),001062,Short ICAO location identifier
3672,16,316030,(SIGMET header),008019,"Qualifier for location identifier, Missing=Cancel"
3673,16,316031,"(SIGMET, Observed or forecast location and motion)",008021,"Time Significance, 16=Analysis, 4=Forecast"
3674,16,316031,"(SIGMET, Observed or forecast location and motion)",301011,"Year, Month, Day"
3675,16,316031,"(SIGMET, Observed or forecast location and motion)",301012,"Hour, Minute"
3676,16,316031,"(SIGMET, Observed or forecast location and motion)",301027,Description of feature
3677,16,316031,"(SIGMET, Observed or forecast location and motion)",019005,Direction of motion
3678,16,316031,"(SIGMET, Observed or forecast location and motion)",019006,Speed of motion
3679,16,316031,"(SIGMET, Observed or forecast location and motion)",020028,Expected change in intensity
3680,16,316031,"(SIGMET, Observed or forecast location and motion)",008021,"Time significance, Missing=Cancel"
3681,16,316032,"(SIGMET, Forecast position)",008021,"Time Significance, 4=Forecast"
3682,16,316032,"(SIGMET, Forecast position)",301011,"Year, Month, Day"
3683,16,316032,"(SIGMET, Forecast position)",301012,"Hour, Minute"
3684,16,316032,"(SIGMET, Forecast position)",301027,Description of feature
3685,16,316032,"(SIGMET, Forecast position)",008021,"Time significance, Missing=Cancel"
3686,16,316033,"(SIGMET, Outlook)",008021,"Time Significance, 4=Forecast"
3687,16,316033,"(SIGMET, Outlook)",301011,"Year, Month, Day"
3688,16,316033,"(SIGMET, Outlook)",301012,"Hour, Minute"
3689,16,316033,"(SIGMET, Outlook)",101000,Delayed replication of 1 descriptor
3690,16,316033,"(SIGMET, Outlook)",031001,Replication factor
3691,16,316033,"(SIGMET, Outlook)",301027,Description of feature
3692,16,316033,"(SIGMET, Outlook)",008021,"Time significance, Missing=Cancel"
3693,16,316034,(Volcanic Ash SIGMET),008079,"Product status, 0=Normal Issue, 1=Correction"
3694,16,316034,(Volcanic Ash SIGMET),316030,SIGMET Header
3695,16,316034,(Volcanic Ash SIGMET),008011,"Meteorological feature, 17=Volcano"
3696,16,316034,(Volcanic Ash SIGMET),001022,Name of feature
3697,16,316034,(Volcanic Ash SIGMET),008007,"Dimensional significance, 0=Point"
3698,16,316034,(Volcanic Ash SIGMET),301023,Location
3699,16,316034,(Volcanic Ash SIGMET),008007,"Dimensional significance, Missing=Cancel"
3700,16,316034,(Volcanic Ash SIGMET),020090,"Special Clouds, 5=Clouds from volcanic eruptions"
3701,16,316034,(Volcanic Ash SIGMET),316031,SIGMET Observed or forecast location and motion
3702,16,316034,(Volcanic Ash SIGMET),101000,Delayed replication of 1 descriptor
3703,16,316034,(Volcanic Ash SIGMET),031000,Short replication factor
3704,16,316034,(Volcanic Ash SIGMET),316032,SIGMET Forecast position
3705,16,316034,(Volcanic Ash SIGMET),101000,Delayed replication of 1 descriptor
3706,16,316034,(Volcanic Ash SIGMET),031001,Replication factor
3707,16,316034,(Volcanic Ash SIGMET),316033,SIGMET Outlook
3708,16,316034,(Volcanic Ash SIGMET),008011,"Meteorological feature, Missing=Cancel"
3709,16,316034,(Volcanic Ash SIGMET),008079,"Product status, Missing=Cancel"
3710,16,316035,(Thunderstorm SIGMET),008079,"Product status, 0=Normal Issue, 1=Correction"
3711,16,316035,(Thunderstorm SIGMET),316030,SIGMET Header
3712,16,316035,(Thunderstorm SIGMET),008011,"Meteorological feature, 21=Thunderstorm"
3713,16,316035,(Thunderstorm SIGMET),020023,"Other weather phenomenon, bit 2=Squalls or all 18 bits = Missing"
3714,16,316035,(Thunderstorm SIGMET),020021,"Type of precipitation, bit 14=Hail or all 30 bits=Missing"
3715,16,316035,(Thunderstorm SIGMET),020008,"Cloud distribution 15=OBSC, 16=EMBD, 12=FRQ, 31=Missing"
3716,16,316035,(Thunderstorm SIGMET),316031,SIGMET Observed or forecast location and motion
3717,16,316035,(Thunderstorm SIGMET),008011,"Meteorological feature, Missing=Cancel"
3718,16,316035,(Thunderstorm SIGMET),008079,"Product status, Missing=Cancel"
3719,16,316036,(Tropical Cyclone SIGMET),008079,"Product status, 0=Normal Issue, 1=Correction"
3720,16,316036,(Tropical Cyclone SIGMET),316030,SIGMET Header
3721,16,316036,(Tropical Cyclone SIGMET),008011,"Meteorological feature, 22=Tropical Cyclone"
3722,16,316036,(Tropical Cyclone SIGMET),001027,WMO long storm name
3723,16,316036,(Tropical Cyclone SIGMET),316031,SIGMET Observed or forecast location and motion
3724,16,316036,(Tropical Cyclone SIGMET),101000,Delayed replication of 1 descriptor
3725,16,316036,(Tropical Cyclone SIGMET),031000,Short replication factor
3726,16,316036,(Tropical Cyclone SIGMET),316032,SIGMET Forecast position
3727,16,316036,(Tropical Cyclone SIGMET),101000,Delayed replication of 1 descriptor
3728,16,316036,(Tropical Cyclone SIGMET),031001,Replication factor
3729,16,316036,(Tropical Cyclone SIGMET),316033,SIGMET Outlook
3730,16,316036,(Tropical Cyclone SIGMET),008011,"Meteorological feature, Missing=Cancel"
3731,16,316036,(Tropical Cyclone SIGMET),008079,"Product status, Missing=Cancel"
3732,16,316037,(Turbulence SIGMET),008079,"Product status, 0=Normal Issue, 1=Correction"
3733,16,316037,(Turbulence SIGMET),316030,SIGMET Header
3734,16,316037,(Turbulence SIGMET),008011,"Meteorological feature, 13=Turbulence"
3735,16,316037,(Turbulence SIGMET),011031,"Degree of turbulence, 10=Moderate, 11=Severe"
3736,16,316037,(Turbulence SIGMET),316031,SIGMET Observed or forecast location and motion
3737,16,316037,(Turbulence SIGMET),008011,"Meteorological feature, Missing=Cancel"
3738,16,316037,(Turbulence SIGMET),008079,"Product status, Missing=Cancel"
3739,16,316038,(Icing SIGMET),008079,"Product status, 0=Normal Issue, 1=Correction"
3740,16,316038,(Icing SIGMET),316030,SIGMET Header
3741,16,316038,(Icing SIGMET),008011,"Meteorological feature, 15=Airframe Icing"
3742,16,316038,(Icing SIGMET),020041,"Airframe icing, 7=Severe"
3743,16,316038,(Icing SIGMET),020021,"Type of precipitation, bit 3=Liquid freezing or all 30 bits = Missing"
3744,16,316038,(Icing SIGMET),316031,SIGMET Observed or forecast location and motion
3745,16,316038,(Icing SIGMET),008011,"Meteorological feature, Missing=Cancel"
3746,16,316038,(Icing SIGMET),008079,"Product status, Missing=Cancel"
3747,16,316039,"(Mountain Wave, Duststorm or Sandstorm SIGMET)",008079,"Product status, 0=Normal issue, 1=Correction"
3748,16,316039,"(Mountain Wave, Duststorm or Sandstorm SIGMET)",316030,SIGMET header
3749,16,316039,"(Mountain Wave, Duststorm or Sandstorm SIGMET)",008011,"Meteorological feature, 23=Mountain Wave, 24=Duststorm, 25=Sandstorm"
3750,16,316039,"(Mountain Wave, Duststorm or Sandstorm SIGMET)",020024,"Intensity of phenomena, 3=Heavy, 5=Severe"
3751,16,316039,"(Mountain Wave, Duststorm or Sandstorm SIGMET)",316031,SIGMET Observed or forecast location and motion
3752,16,316039,"(Mountain Wave, Duststorm or Sandstorm SIGMET)",008011,"Meteorological feature, Missing=Cancel"
3753,16,316039,"(Mountain Wave, Duststorm or Sandstorm SIGMET)",008079,"Product status, Missing=Cancel"
3754,16,316040,(Cancellation of SIGMET),316030,SIGMET header
3755,16,316040,(Cancellation of SIGMET),008079,"Product status, 4=Cancellation"
3756,16,316040,(Cancellation of SIGMET),301014,Time period (of the SIGMET to be cancelled)
3757,16,316040,(Cancellation of SIGMET),001037,SIGMET sequence identifier (of the SIGMET to be cancelled)
3758,16,316040,(Cancellation of SIGMET),010064,SIGMET cruising level (of the SIGMET to be cancelled)
3759,16,316040,(Cancellation of SIGMET),008079,"Product status, Missing=Cancel"
3760,16,316050,(RADOB Template - Part A: Information on tropical cyclone),301001,WMO block and station number
3761,16,316050,(RADOB Template - Part A: Information on tropical cyclone),301011,Date
3762,16,316050,(RADOB Template - Part A: Information on tropical cyclone),301012,Time
3763,16,316050,(RADOB Template - Part A: Information on tropical cyclone),002160,Wave length of the radar
3764,16,316050,(RADOB Template - Part A: Information on tropical cyclone),008005,Meteorological attribute significance (=1)
3765,16,316050,(RADOB Template - Part A: Information on tropical cyclone),005002,Latitude (coarse accuracy)
3766,16,316050,(RADOB Template - Part A: Information on tropical cyclone),006002,Longitude (coarse accuracy)
3767,16,316050,(RADOB Template - Part A: Information on tropical cyclone),008005,Cancel Meteorological attribute significance
3768,16,316050,(RADOB Template - Part A: Information on tropical cyclone),019100,Time interval to calculate the movement of the tropical cyclone
3769,16,316050,(RADOB Template - Part A: Information on tropical cyclone),019005,Direction of motion of feature
3770,16,316050,(RADOB Template - Part A: Information on tropical cyclone),019006,Speed of motion of feature
3771,16,316050,(RADOB Template - Part A: Information on tropical cyclone),019101,Accuracy of the position of the centre of the tropical cyclone
3772,16,316050,(RADOB Template - Part A: Information on tropical cyclone),019102,Shape and definition of the eye of the tropical cyclone
3773,16,316050,(RADOB Template - Part A: Information on tropical cyclone),019103,Diameter of major axis of the eye of the tropical cyclone
3774,16,316050,(RADOB Template - Part A: Information on tropical cyclone),019104,Change in character of the eye during the 30 minutes
3775,16,316050,(RADOB Template - Part A: Information on tropical cyclone),019105,Distance between the end of spiral band and the centre
3776,16,316052,(SAREP Template - Part A: Information on tropical cyclone),301005,Originating centre/sub-centre
3777,16,316052,(SAREP Template - Part A: Information on tropical cyclone),301011,Date
3778,16,316052,(SAREP Template - Part A: Information on tropical cyclone),301012,Time
3779,16,316052,(SAREP Template - Part A: Information on tropical cyclone),001007,Satellite identifier
3780,16,316052,(SAREP Template - Part A: Information on tropical cyclone),025150,Method of tropical cyclone intensity analysis using satellite data
3781,16,316052,(SAREP Template - Part A: Information on tropical cyclone),122000,Delayed replication of 22 descriptors
3782,16,316052,(SAREP Template - Part A: Information on tropical cyclone),031001,Delayed descriptor replication factor
3783,16,316052,(SAREP Template - Part A: Information on tropical cyclone),001027,WMO long storm name
3784,16,316052,(SAREP Template - Part A: Information on tropical cyclone),019150,Typhoon International Common Number (Typhoon Committee)
3785,16,316052,(SAREP Template - Part A: Information on tropical cyclone),019106,Identification number of tropical cyclone
3786,16,316052,(SAREP Template - Part A: Information on tropical cyclone),008005,Meteorological attribute significance (=1)
3787,16,316052,(SAREP Template - Part A: Information on tropical cyclone),005002,Latitude (coarse accuracy)
3788,16,316052,(SAREP Template - Part A: Information on tropical cyclone),006002,Longitude (coarse accuracy)
3789,16,316052,(SAREP Template - Part A: Information on tropical cyclone),008005,Cancel Meteorological attribute significance
3790,16,316052,(SAREP Template - Part A: Information on tropical cyclone),019107,Time interval of the tropical cyclone analysis
3791,16,316052,(SAREP Template - Part A: Information on tropical cyclone),019005,Direction of motion of feature
3792,16,316052,(SAREP Template - Part A: Information on tropical cyclone),019006,Speed of motion of feature
